Sequence,Complexity,Mode,Words,T1_Raw,T1_Plot,T2_Raw,T2_Plot
7147,Compound/Complex,Narrative,467,8370,-8370,50379.31,50379.31
7148,Simple,Narrative,4,100,-100,616.69,-616.69
7149,Compound/Complex,Narrative,84,1476,-1476,9329.40,9329.40
7150,Compound/Complex,Narrative,95,1946,-1946,12125.75,12125.75
7151,Simple,Narrative,12,265,265,1669.37,1669.37
7152,Simple,Narrative,25,492,-492,3085.92,3085.92
7153,Simple,Narrative,4,97,97,595.96,595.96
7154,Simple,Narrative,3,84,-84,580.34,-580.34
7155,Simple,Narrative,4,120,-120,754.86,-754.86
7156,Simple,Narrative,5,108,-108,671.96,671.96
7157,Simple,Narrative,12,254,-254,1546.36,-1546.36
7158,Compound/Complex,Narrative,203,3623,3623,21156.78,-21156.78
7159,Simple,Narrative,3,76,-76,525.07,525.07
7160,Simple,Narrative,7,153,153,964.81,-964.81
7161,Simple,Narrative,13,234,-234,1339.95,1339.95
7162,Simple,Narrative,3,71,71,490.52,-490.52
7163,Simple,Narrative,4,105,105,651.23,651.23
7164,Simple,Narrative,6,150,-150,924.83,-924.83
7165,Compound/Complex,Narrative,63,1245,1245,7617.07,7617.07
7166,Simple,Narrative,3,95,95,656.33,-656.33
7167,Compound/Complex,Narrative,36,626,-626,3726.34,-3726.34
7168,Simple,Narrative,14,259,259,1535.69,1535.69
7169,Simple,Narrative,19,336,-336,1881.18,1881.18
7170,Simple,Narrative,2,58,-58,400.71,-400.71
7171,Simple,Narrative,4,115,115,794.51,-794.51
7172,Compound/Complex,Narrative,52,857,857,5489.31,5489.31
7173,Simple,Narrative,17,313,313,2014.06,-2014.06
7174,Simple,Narrative,2,45,45,300.97,-300.97
7175,Simple,Narrative,4,55,55,361.94,361.94
7176,Simple,Narrative,5,81,81,541.57,541.57
7177,Simple,Narrative,5,104,-104,626.28,-626.28
7178,Simple,Narrative,5,95,95,564.10,-564.10
7179,Complex,Narrative,27,435,435,2699.53,2699.53
7180,Compound/Complex,Narrative,36,670,-670,4042.06,-4042.06
7181,Simple,Narrative,5,117,117,752.99,-752.99
7182,Simple,Narrative,18,289,289,1691.78,1691.78
7183,Simple,Narrative,5,155,155,1001.64,1001.64
7184,Complex,Narrative,6,91,91,588.56,-588.56
7185,Simple,Narrative,3,91,91,610.65,-610.65
7186,Simple,Narrative,4,78,-78,520.84,-520.84
7187,Compound/Complex,Narrative,151,3145,3145,19915.82,19915.82
7188,Complex,Narrative,32,583,583,3520.42,-3520.42
7189,Simple,Narrative,14,263,263,1711.70,1711.70
7190,Simple,Narrative,5,100,-100,616.69,-616.69
7191,Compound/Complex,Narrative,70,1300,-1300,8599.35,8599.35
7192,Simple,Narrative,30,564,-564,3420.31,-3420.31
7193,Simple,Narrative,6,152,-152,939.85,939.85
7194,Compound/Complex,Narrative,76,1422,-1422,9224.11,-9224.11
7195,Compound/Complex,Narrative,30,592,-592,3942.18,-3942.18
7196,Simple,Narrative,5,97,97,670.15,-670.15
7197,Compound/Complex,Narrative,80,1464,-1464,8919.71,8919.71
7198,Simple,Narrative,4,93,93,591.34,591.34
7199,Simple,Narrative,3,101,101,679.74,679.74
7200,Simple,Narrative,3,101,101,697.78,697.78
7201,Simple,Narrative,5,117,117,734.13,-734.13
7202,Simple,Narrative,2,62,-62,428.34,-428.34
7203,Simple,Narrative,3,96,-96,663.24,663.24
7204,Simple,Narrative,6,124,-124,768.22,-768.22
7205,Simple,Narrative,4,114,-114,787.60,787.60
7206,Simple,Narrative,4,84,-84,488.10,-488.10
7207,Simple,Narrative,3,116,-116,801.42,801.42
7208,Simple,Narrative,13,260,-260,1545.56,1545.56
7209,Simple,Narrative,3,76,-76,525.07,525.07
7210,Simple,Narrative,2,48,-48,331.62,331.62
7211,Simple,Narrative,2,66,-66,455.98,455.98
7212,Simple,Narrative,8,206,-206,1337.42,1337.42
7213,Simple,Narrative,11,264,-264,1776.89,-1776.89
7214,Simple,Narrative,7,144,-144,951.20,951.20
7215,Simple,Narrative,4,99,99,683.97,683.97
7216,Simple,Narrative,2,55,55,379.98,379.98
7217,Simple,Narrative,4,61,61,421.43,421.43
7218,Simple,Narrative,4,110,-110,750.04,-750.04
7219,Simple,Narrative,4,116,-116,709.18,709.18
7220,Simple,Narrative,4,138,-138,879.22,879.22
7221,Simple,Narrative,16,312,-312,1995.81,1995.81
7222,Compound/Complex,Narrative,22,444,-444,2739.62,2739.62
7223,Simple,Narrative,3,97,97,670.15,-670.15
7224,Simple,Narrative,5,118,-118,786.26,-786.26
7225,Complex,Narrative,5,75,75,478.02,-478.02
7226,Simple,Narrative,4,75,75,500.11,-500.11
7227,Simple,Narrative,4,96,-96,663.24,663.24
7228,Simple,Narrative,5,110,-110,741.92,741.92
7229,Simple,Narrative,4,88,-88,533.78,533.78
7230,Simple,Narrative,4,74,-74,511.25,511.25
7231,Compound/Complex,Narrative,20,422,-422,2729.82,2729.82
7232,Simple,Narrative,5,103,103,674.31,-674.31
7233,Simple,Narrative,34,667,667,4228.40,-4228.40
7234,Simple,Narrative,6,140,-140,967.23,967.23
7235,Simple,Narrative,7,160,-160,1003.24,1003.24
7236,Simple,Narrative,6,153,153,982.85,-982.85
7237,Simple,Narrative,4,139,139,868.08,-868.08
7238,Simple,Narrative,33,610,-610,3745.20,3745.20
7239,Simple,Narrative,25,500,-500,3101.32,3101.32
7240,Simple,Narrative,26,560,-560,3601.33,3601.33
7241,Compound/Complex,Narrative,31,609,609,3864.57,-3864.57
7242,Simple,Narrative,2,63,63,417.21,417.21
7243,Simple,Narrative,10,200,-200,1307.56,1307.56
7244,Compound/Complex,Narrative,16,378,-378,2409.93,2409.93
7245,Simple,Narrative,3,72,-72,497.43,497.43
7246,Simple,Narrative,3,109,109,753.05,753.05
7247,Simple,Narrative,9,169,169,1057.85,1057.85
7248,Simple,Narrative,20,430,-430,2730.15,-2730.15
7249,Simple,Narrative,4,105,105,707.38,707.38
7250,Simple,Narrative,8,204,-204,1335.20,1335.20
7251,Simple,Narrative,4,102,-102,704.69,-704.69
7252,Simple,Narrative,5,133,133,826.63,-826.63
7253,Simple,Narrative,3,110,-110,759.96,759.96
7254,Simple,Narrative,4,145,145,1001.77,1001.77
7255,Simple,Narrative,12,251,251,1516.50,-1516.50
7256,Simple,Narrative,7,186,-186,1192.79,-1192.79
7257,Simple,Narrative,3,71,71,490.52,-490.52
7258,Simple,Narrative,4,85,85,549.95,549.95
7259,Simple,Narrative,7,123,123,687.12,687.12
7260,Simple,Narrative,3,88,-88,607.97,607.97
7261,Complex,Narrative,4,74,-74,489.16,489.16
7262,Simple,Narrative,7,138,-138,941.82,941.82
7263,Simple,Narrative,2,47,47,306.67,-306.67
7264,Simple,Narrative,7,132,-132,768.55,-768.55
7265,Simple,Narrative,8,127,127,696.71,-696.71
7266,Simple,Narrative,5,65,65,360.61,-360.61
7267,Complex,Narrative,5,78,-78,516.79,-516.79
7268,Simple,Narrative,15,254,-254,1610.66,-1610.66
7269,Simple,Narrative,10,184,-184,1122.83,-1122.83
7270,Simple,Narrative,1,47,47,324.71,-324.71
7271,Simple,Narrative,2,44,-44,303.99,303.99
7272,Simple,Narrative,4,92,-92,617.56,617.56
7273,Simple,Narrative,7,177,177,1093.32,1093.32
7274,Simple,Narrative,6,132,-132,800.47,-800.47
7275,Compound/Complex,Narrative,18,411,411,2810.52,-2810.52
7276,Simple,Narrative,4,86,-86,542.98,-542.98
7277,Compound/Complex,Narrative,63,1254,-1254,8057.08,8057.08
7278,Simple,Narrative,5,128,-128,866.28,-866.28
7279,Simple,Narrative,3,59,59,407.62,407.62
7280,Simple,Narrative,5,141,141,974.13,-974.13
7281,Simple,Narrative,5,131,131,812.81,-812.81
7282,Compound/Complex,Narrative,68,1307,1307,8333.83,8333.83
7283,Compound/Complex,Narrative,106,1953,1953,12006.69,-12006.69
7284,Simple,Narrative,7,131,131,793.56,793.56
7285,Simple,Narrative,15,324,-324,1997.82,1997.82
7286,Simple,Narrative,7,155,155,1034.77,-1034.77
7287,Compound/Complex,Narrative,101,1751,1751,10653.44,10653.44
7288,Simple,Narrative,14,283,283,1759.12,1759.12
7289,Simple,Narrative,3,79,79,527.75,527.75
7290,Compound/Complex,Narrative,234,4754,-4754,30199.25,30199.25
7291,Simple,Narrative,36,717,717,4688.30,-4688.30
7292,Simple,Narrative,20,463,463,2927.03,2927.03
7293,Simple,Narrative,2,35,35,223.76,223.76
7294,Simple,Narrative,14,290,-290,1873.78,1873.78
7295,Simple,Narrative,4,108,-108,746.15,-746.15
7296,Simple,Narrative,5,91,91,554.51,-554.51
7297,Simple,Narrative,11,214,-214,1427.30,1427.30
7298,Simple,Narrative,7,132,-132,800.47,-800.47
7299,Simple,Narrative,47,850,-850,5406.95,-5406.95
7300,Simple,Narrative,7,150,-150,967.10,967.10
7301,Complex,Narrative,9,171,171,1145.31,1145.31
7302,Simple,Narrative,11,204,-204,1344.32,-1344.32
7303,Simple,Narrative,5,86,-86,482.67,-482.67
7304,Simple,Narrative,4,133,133,900.82,-900.82
7305,Simple,Narrative,5,146,-146,990.63,-990.63
7306,Simple,Narrative,5,137,137,946.50,-946.50
7307,Simple,Narrative,5,141,141,918.80,-918.80
7308,Simple,Narrative,5,121,121,835.96,835.96
7309,Simple,Narrative,6,96,-96,645.20,645.20
7310,Simple,Narrative,4,85,85,569.20,569.20
7311,Simple,Narrative,4,103,103,711.60,711.60
7312,Simple,Narrative,5,133,133,900.82,-900.82
7313,Simple,Narrative,3,73,73,504.34,-504.34
7314,Simple,Narrative,4,92,-92,617.56,617.56
7315,Compound/Complex,Narrative,62,1184,-1184,7341.86,7341.86
7316,Simple,Narrative,10,190,-190,1255.57,1255.57
7317,Simple,Narrative,21,338,-338,2255.41,2255.41
7318,Simple,Narrative,4,94,-94,649.42,649.42
7319,Simple,Narrative,5,132,-132,819.72,819.72
7320,Simple,Narrative,4,141,141,974.13,-974.13
7321,Simple,Narrative,3,60,-60,414.53,-414.53
7322,Simple,Narrative,4,114,-114,787.60,787.60
7323,Complex,Narrative,14,289,289,1978.59,-1978.59
7324,Simple,Narrative,3,100,-100,672.83,-672.83
7325,Simple,Narrative,3,82,-82,566.52,-566.52
7326,Simple,Narrative,3,99,99,683.97,683.97
7327,Simple,Narrative,18,347,347,2271.98,2271.98
7328,Simple,Narrative,3,86,-86,594.15,-594.15
7329,Simple,Narrative,6,133,133,826.63,-826.63
7330,Simple,Narrative,12,218,-218,1357.73,1357.73
7331,Simple,Narrative,3,91,91,610.65,-610.65
7332,Simple,Narrative,5,113,113,780.69,-780.69
7333,Simple,Narrative,5,119,119,729.91,729.91
7334,Simple,Narrative,5,125,125,794.38,-794.38
7335,Simple,Narrative,4,75,75,508.23,-508.23
7336,Simple,Narrative,7,139,139,921.42,921.42
7337,Simple,Narrative,6,146,-146,934.49,-934.49
7338,Simple,Narrative,10,209,209,1382.83,-1382.83
7339,Simple,Narrative,5,96,-96,551.76,551.76
7340,Simple,Narrative,5,140,-140,893.04,893.04
7341,Simple,Narrative,4,70,-70,391.38,391.38
7342,Simple,Narrative,16,313,313,1866.09,-1866.09
7343,Simple,Narrative,5,127,127,803.22,803.22
7344,Simple,Narrative,6,117,117,678.80,-678.80
7345,Simple,Narrative,18,411,411,2473.52,2473.52
7346,Simple,Narrative,5,137,137,946.50,-946.50
7347,Simple,Narrative,34,741,741,4770.51,-4770.51
7348,Simple,Narrative,2,75,75,518.16,-518.16
7349,Simple,Narrative,8,204,-204,1288.18,-1288.18
7350,Simple,Narrative,7,137,137,872.31,-872.31
7351,Simple,Narrative,4,101,101,605.55,605.55
7352,Simple,Narrative,5,145,145,1001.77,1001.77
7353,Simple,Narrative,5,106,-106,722.40,-722.40
7354,Complex,Narrative,14,318,-318,1946.44,-1946.44
7355,Simple,Narrative,33,684,-684,4414.82,-4414.82
7356,Simple,Narrative,77,1548,-1548,10079.92,10079.92
7357,Simple,Narrative,29,498,-498,2948.61,-2948.61
7358,Simple,Narrative,21,458,-458,2861.49,2861.49
7359,Simple,Narrative,18,420,-420,2512.68,-2512.68
7360,Simple,Narrative,4,101,101,679.74,679.74
7361,Complex,Narrative,47,1001,1001,6402.41,-6402.41
7362,Simple,Narrative,5,131,131,830.86,-830.86
7363,Simple,Narrative,8,154,-154,915.57,915.57
7364,Simple,Narrative,13,213,213,1286.70,-1286.70
7365,Simple,Narrative,8,194,-194,1266.11,-1266.11
7366,Simple,Narrative,9,159,159,946.87,-946.87
7367,Simple,Narrative,8,141,141,856.28,-856.28
7368,Simple,Narrative,3,74,-74,511.25,511.25
7369,Simple,Narrative,11,232,-232,1556.82,-1556.82
7370,Simple,Narrative,5,152,-152,1050.13,-1050.13
7371,Compound/Complex,Narrative,25,532,-532,3248.94,-3248.94
7372,Complex,Narrative,64,1176,-1176,7469.33,7469.33
7373,Simple,Narrative,7,137,137,835.02,835.02
7374,Simple,Narrative,20,498,-498,3191.60,3191.60
7375,Simple,Narrative,6,109,109,641.57,641.57
7376,Complex,Narrative,4,77,77,491.84,491.84
7377,Compound/Complex,Narrative,110,2089,2089,12886.31,-12886.31
7378,Compound/Complex,Narrative,48,812,-812,4807.08,4807.08
7379,Simple,Narrative,27,438,-438,2605.90,2605.90
7380,Simple,Narrative,4,71,71,472.48,-472.48
7381,Simple,Narrative,5,107,107,647.00,647.00
7382,Simple,Narrative,16,320,-320,1859.91,1859.91
7383,Simple,Narrative,40,696,-696,4189.05,4189.05
7384,Simple,Narrative,8,129,129,815.03,815.03
7385,Simple,Narrative,3,77,77,531.97,531.97
7386,Simple,Narrative,5,91,91,573.36,573.36
7387,Simple,Narrative,17,344,-344,2215.16,2215.16
7388,Simple,Narrative,29,576,-576,3686.54,-3686.54
7389,Simple,Narrative,5,105,105,651.23,651.23
7390,Simple,Narrative,3,79,79,527.75,527.75
7391,Simple,Narrative,26,572,-572,3660.02,-3660.02
7392,Simple,Narrative,15,324,-324,1961.73,1961.73
7393,Simple,Narrative,41,816,-816,5214.62,-5214.62
7394,Simple,Narrative,10,203,203,1254.10,-1254.10
7395,Simple,Narrative,6,152,-152,920.60,-920.60
7396,Simple,Narrative,5,143,143,913.76,913.76
7397,Simple,Narrative,27,480,-480,2878.05,-2878.05
7398,Compound/Complex,Narrative,67,1245,1245,7861.31,7861.31
7399,Simple,Narrative,12,271,271,1692.78,-1692.78
7400,Simple,Narrative,3,84,-84,562.29,-562.29
7401,Compound/Complex,Narrative,67,1112,-1112,6616.61,-6616.61
7402,Simple,Narrative,12,209,209,1389.80,1389.80
7403,Simple,Narrative,19,347,347,2007.40,2007.40
7404,Simple,Narrative,13,271,271,1669.76,1669.76
7405,Simple,Narrative,4,88,-88,589.93,589.93
7406,Complex,Narrative,4,51,51,312.21,-312.21
7407,Simple,Narrative,4,106,-106,714.28,-714.28
7408,Simple,Narrative,6,165,165,1081.99,1081.99
7409,Simple,Narrative,5,180,-180,1243.58,1243.58
7410,Simple,Narrative,18,329,329,2149.64,2149.64
7411,Compound/Complex,Narrative,23,519,519,3301.18,3301.18
7412,Compound/Complex,Narrative,346,6425,6425,39186.90,-39186.90
7413,Compound/Complex,Narrative,70,1233,1233,7516.31,-7516.31
7414,Simple,Narrative,5,133,133,826.63,-826.63
7415,Simple,Narrative,4,80,-80,460.47,-460.47
7416,Simple,Narrative,4,105,105,651.23,651.23
7417,Simple,Narrative,6,155,155,996.67,-996.67
7418,Complex,Narrative,6,76,-76,397.78,397.78
7419,Simple,Narrative,14,256,-256,1750.60,-1750.60
7420,Simple,Narrative,9,181,181,1158.25,-1158.25
7421,Simple,Narrative,11,223,223,1379.21,1379.21
7422,Simple,Narrative,4,116,-116,801.42,801.42
7423,Simple,Narrative,15,307,307,2046.80,-2046.80
7424,Simple,Narrative,5,157,157,1029.34,1029.34
7425,Complex,Narrative,5,84,-84,558.25,-558.25
7426,Complex,Narrative,9,152,-152,955.75,955.75
7427,Simple,Narrative,4,118,-118,815.23,815.23
7428,Compound/Complex,Narrative,151,2828,-2828,16791.95,16791.95
7429,Complex,Narrative,4,85,85,569.20,569.20
7430,Simple,Narrative,4,116,-116,750.25,-750.25
7431,Simple,Narrative,5,97,97,652.11,-652.11
7432,Simple,Narrative,5,113,113,688.46,-688.46
7433,Complex,Narrative,3,43,43,256.94,-256.94
7434,Complex,Narrative,7,114,-114,787.60,787.60
7435,Simple,Narrative,5,112,-112,763.85,763.85
7436,Simple,Narrative,5,116,-116,801.42,801.42
7437,Simple,Narrative,4,97,97,595.96,595.96
7438,Compound/Complex,Narrative,143,2650,-2650,16795.91,16795.91
7439,Simple,Narrative,3,73,73,504.34,-504.34
7440,Simple,Narrative,4,90,-90,547.60,547.60
7441,Simple,Narrative,4,73,73,486.30,-486.30
7442,Simple,Narrative,4,98,-98,602.87,-602.87
7443,Complex,Narrative,11,204,-204,1277.02,1277.02
7444,Simple,Narrative,24,472,-472,2886.04,-2886.04
7445,Compound/Complex,Narrative,78,1497,1497,9295.93,9295.93
7446,Simple,Narrative,34,619,619,4005.89,4005.89
7447,Simple,Narrative,5,137,137,854.27,-854.27
7448,Simple,Narrative,76,1426,-1426,8407.07,8407.07
7449,Simple,Narrative,3,63,63,417.21,417.21
7450,Compound/Complex,Narrative,12,246,-246,1677.46,1677.46
7451,Simple,Narrative,4,104,-104,644.32,-644.32
7452,Simple,Narrative,6,118,-118,685.71,685.71
7453,Simple,Narrative,4,83,83,499.24,499.24
7454,Simple,Narrative,6,105,105,613.94,613.94
7455,Simple,Narrative,19,393,393,2532.69,-2532.69
7456,Simple,Narrative,13,233,233,1312.98,-1312.98
7457,Simple,Narrative,13,258,-258,1522.59,-1522.59
7458,Simple,Narrative,6,132,-132,782.43,-782.43
7459,Simple,Narrative,15,364,-364,2386.47,-2386.47
7460,Simple,Narrative,16,334,-334,1969.55,1969.55
7461,Simple,Narrative,21,375,375,2321.22,2321.22
7462,Simple,Narrative,12,265,265,1656.82,-1656.82
7463,Simple,Narrative,4,76,-76,507.02,507.02
7464,Simple,Narrative,4,128,-128,884.32,-884.32
7465,Simple,Narrative,6,160,-160,1105.40,1105.40
7466,Simple,Narrative,6,100,-100,579.39,579.39
7467,Simple,Narrative,4,111,111,729.58,729.58
7468,Simple,Narrative,14,329,329,2254.94,-2254.94
7469,Simple,Narrative,7,159,159,1043.15,1043.15
7470,Simple,Narrative,11,269,269,1840.41,-1840.41
7471,Simple,Narrative,3,111,111,748.83,-748.83
7472,Simple,Narrative,6,110,-110,648.48,-648.48
7473,Simple,Narrative,6,108,-108,689.06,689.06
7474,Simple,Narrative,31,711,711,4602.30,-4602.30
7475,Simple,Narrative,13,272,-272,1776.01,-1776.01
7476,Complex,Narrative,11,277,277,1738.86,-1738.86
7477,Simple,Narrative,5,135,135,840.45,-840.45
7478,Compound/Complex,Narrative,113,2169,2169,13044.32,-13044.32
7479,Compound/Complex,Narrative,109,1996,-1996,11863.09,11863.09
7480,Simple,Narrative,7,158,-158,980.10,-980.10
7481,Simple,Narrative,6,104,-104,652.24,-652.24
7482,Simple,Narrative,3,42,-42,272.12,-272.12
7483,Simple,Narrative,6,84,-84,450.81,-450.81
7484,Simple,Narrative,3,45,45,292.85,-292.85
7485,Simple,Narrative,5,91,91,536.46,-536.46
7486,Compound/Complex,Narrative,22,351,351,2091.54,2091.54
7487,Complex,Narrative,5,93,93,620.42,-620.42
7488,Simple,Narrative,7,129,129,853.94,853.94
7489,Simple,Narrative,4,89,89,540.69,-540.69
7490,Simple,Narrative,3,80,-80,534.66,-534.66
7491,Complex,Narrative,3,47,47,306.67,-306.67
7492,Simple,Narrative,5,110,-110,685.77,685.77
7493,Complex,Narrative,3,43,43,256.94,-256.94
7494,Simple,Narrative,4,60,-60,375.48,375.48
7495,Simple,Narrative,2,73,73,504.34,-504.34
7496,Simple,Narrative,3,116,-116,801.42,801.42
7497,Simple,Narrative,4,102,-102,635.48,635.48
7498,Simple,Narrative,6,112,-112,644.25,-644.25
7499,Simple,Narrative,6,118,-118,703.75,703.75
7500,Simple,Narrative,22,458,-458,2826.41,-2826.41
7501,Compound/Complex,Narrative,202,3911,3911,24387.72,24387.72
7502,Simple,Narrative,6,129,129,822.02,-822.02
7503,Simple,Narrative,30,623,623,3775.79,3775.79
7504,Complex,Narrative,8,156,-156,1041.68,1041.68
7505,Simple,Narrative,5,109,109,706.03,-706.03
7506,Simple,Narrative,4,111,111,741.25,741.25
7507,Simple,Narrative,3,135,135,914.64,-914.64
7508,Simple,Narrative,6,180,-180,1188.24,-1188.24
7509,Simple,Narrative,3,145,145,1001.77,1001.77
7510,Simple,Narrative,5,136,-136,810.06,-810.06
7511,Simple,Narrative,5,189,189,1287.71,1287.71
7512,Simple,Narrative,3,117,117,808.32,-808.32
7513,Simple,Narrative,4,111,111,748.83,-748.83
7514,Simple,Narrative,4,70,-70,391.38,391.38
7515,Simple,Narrative,52,1046,-1046,6771.52,6771.52
7516,Simple,Narrative,21,425,425,2616.29,-2616.29
7517,Compound/Complex,Narrative,68,1320,-1320,8363.46,8363.46
7518,Complex,Narrative,7,153,153,941.92,941.92
7519,Simple,Narrative,4,112,-112,704.57,-704.57
7520,Simple,Narrative,5,144,-144,943.69,943.69
7521,Simple,Narrative,6,156,-156,1047.75,1047.75
7522,Compound/Complex,Narrative,18,290,-290,1892.94,-1892.94
7523,Simple,Narrative,4,72,-72,442.09,-442.09
7524,Simple,Narrative,3,61,61,384.14,-384.14
7525,Simple,Narrative,6,171,171,1089.16,1089.16
7526,Simple,Narrative,5,112,-112,662.30,-662.30
7527,Complex,Narrative,32,617,617,3782.08,-3782.08
7528,Simple,Narrative,5,106,-106,640.09,-640.09
7529,Simple,Narrative,5,103,103,600.12,-600.12
7530,Complex,Narrative,8,164,-164,1110.95,-1110.95
7531,Simple,Narrative,11,162,-162,965.99,965.99
7532,Simple,Narrative,7,144,-144,910.74,-910.74
7533,Simple,Narrative,21,418,-418,2578.03,-2578.03
7534,Simple,Narrative,5,122,-122,768.68,-768.68
7535,Simple,Narrative,12,212,-212,1247.06,1247.06
7536,Simple,Narrative,6,110,-110,663.68,663.68
7537,Simple,Narrative,13,250,-250,1486.60,-1486.60
7538,Simple,Narrative,4,107,107,721.19,721.19
7539,Simple,Narrative,5,154,-154,1063.95,1063.95
7540,Simple,Narrative,6,105,105,659.15,659.15
7541,Complex,Narrative,20,359,359,2246.95,-2246.95
7542,Compound/Complex,Narrative,382,6824,-6824,41604.46,-41604.46
7543,Complex,Narrative,43,945,945,6135.15,6135.15
7544,Simple,Narrative,4,87,87,508.83,-508.83
7545,Simple,Narrative,2,50,-50,327.39,327.39
7546,Complex,Narrative,6,170,-170,1082.25,-1082.25
7547,Complex,Narrative,53,918,-918,5398.03,-5398.03
7548,Simple,Narrative,5,113,113,780.69,-780.69
7549,Simple,Narrative,3,66,-66,455.98,455.98
7550,Simple,Narrative,6,154,-154,957.44,957.44
7551,Compound/Complex,Narrative,65,1191,1191,7707.93,7707.93
7552,Simple,Narrative,6,132,-132,893.91,893.91
7553,Simple,Narrative,7,174,-174,1127.93,1127.93
7554,Simple,Narrative,3,93,93,642.51,-642.51
7555,Simple,Narrative,5,97,97,603.88,603.88
7556,Simple,Narrative,3,74,-74,493.20,493.20
7557,Simple,Narrative,21,419,419,2695.22,2695.22
7558,Simple,Narrative,6,114,-114,692.40,-692.40
7559,Simple,Narrative,6,133,133,881.57,881.57
7560,Simple,Narrative,6,90,-90,500.58,-500.58
7561,Simple,Narrative,8,157,157,1010.48,-1010.48
7562,Simple,Narrative,4,86,-86,519.96,519.96
7563,Simple,Narrative,3,82,-82,548.47,-548.47
7564,Simple,Narrative,6,144,-144,928.59,-928.59
7565,Simple,Narrative,5,146,-146,934.49,-934.49
7566,Compound/Complex,Narrative,103,1780,-1780,10974.80,-10974.80
7567,Compound/Complex,Narrative,81,1580,-1580,9727.06,9727.06
7568,Simple,Narrative,3,64,-64,442.16,-442.16
7569,Simple,Narrative,41,909,909,5488.02,-5488.02
7570,Simple,Narrative,4,84,-84,580.34,-580.34
7571,Simple,Narrative,6,116,-116,694.91,-694.91
7572,Compound/Complex,Narrative,76,1542,-1542,9307.61,9307.61
7573,Simple,Narrative,6,129,129,747.83,747.83
7574,Simple,Narrative,17,326,-326,1964.19,-1964.19
7575,Simple,Narrative,3,72,-72,497.43,497.43
7576,Simple,Narrative,4,85,85,536.07,-536.07
7577,Compound/Complex,Narrative,119,2243,2243,13589.71,13589.71
7578,Simple,Narrative,62,1260,-1260,8030.30,-8030.30
7579,Simple,Narrative,4,81,81,541.57,541.57
7580,Compound/Complex,Narrative,42,814,-814,4909.67,4909.67
7581,Simple,Narrative,4,72,-72,446.26,-446.26
7582,Simple,Narrative,21,449,449,2966.74,-2966.74
7583,Complex,Narrative,3,47,47,306.67,-306.67
7584,Simple,Narrative,5,133,133,807.38,807.38
7585,Simple,Narrative,5,91,91,628.70,-628.70
7586,Simple,Narrative,4,98,-98,677.06,677.06
7587,Simple,Narrative,5,105,105,725.42,725.42
7588,Simple,Narrative,11,267,267,1660.17,-1660.17
7589,Simple,Narrative,2,65,65,449.07,449.07
7590,Complex,Narrative,4,150,-150,1036.31,-1036.31
7591,Simple,Narrative,3,94,-94,649.42,649.42
7592,Simple,Narrative,5,128,-128,815.11,815.11
7593,Simple,Narrative,5,103,103,690.60,-690.60
7594,Simple,Narrative,10,216,-216,1343.91,1343.91
7595,Simple,Narrative,6,142,-142,837.64,837.64
7596,Simple,Narrative,6,143,143,950.66,-950.66
7597,Compound/Complex,Narrative,154,2974,-2974,18453.28,18453.28
7598,Simple,Narrative,6,166,-166,1035.37,1035.37
7599,Simple,Narrative,5,116,-116,783.37,783.37
7600,Simple,Narrative,3,91,91,628.70,-628.70
7601,Simple,Narrative,5,133,133,918.86,-918.86
7602,Simple,Narrative,4,138,-138,953.41,953.41
7603,Simple,Narrative,4,120,-120,829.05,829.05
7604,Complex,Narrative,4,91,91,606.61,-606.61
7605,Simple,Narrative,11,248,-248,1564.99,-1564.99
7606,Simple,Narrative,4,106,-106,732.33,-732.33
7607,Simple,Narrative,4,101,101,697.78,697.78
7608,Simple,Narrative,10,187,187,1253.04,1253.04
7609,Simple,Narrative,4,164,-164,1114.99,-1114.99
7610,Simple,Narrative,13,316,-316,1942.55,-1942.55
7611,Simple,Narrative,4,117,117,808.32,-808.32
7612,Simple,Narrative,6,101,101,660.49,-660.49
7613,Compound/Complex,Narrative,24,429,429,2400.18,-2400.18
7614,Compound/Complex,Narrative,25,339,339,2039.34,2039.34
7615,Simple,Narrative,4,87,87,601.06,601.06
7616,Simple,Narrative,3,68,-68,469.80,469.80
7617,Compound/Complex,Narrative,29,561,561,3748.42,-3748.42
7618,Simple,Narrative,39,849,849,5505.36,5505.36
7619,Simple,Narrative,2,98,-98,677.06,677.06
7620,Simple,Narrative,47,968,-968,5932.40,-5932.40
7621,Compound/Complex,Narrative,38,737,737,4670.52,-4670.52
7622,Simple,Narrative,4,53,53,348.12,-348.12
7623,Compound/Complex,Narrative,262,4976,-4976,31339.31,31339.31
7624,Compound/Complex,Narrative,513,10168,-10168,63813.68,63813.68
7625,Simple,Narrative,6,116,-116,676.06,-676.06
7626,Simple,Narrative,20,339,339,2037.40,2037.40
7627,Compound/Complex,Narrative,52,877,877,5420.33,-5420.33
7628,Simple,Narrative,11,216,-216,1382.01,-1382.01
7629,Simple,Narrative,3,80,-80,534.66,-534.66
7630,Simple,Narrative,4,71,71,472.48,-472.48
7631,Simple,Narrative,6,126,-126,786.19,-786.19
7632,Simple,Narrative,5,51,51,352.35,-352.35
7633,Simple,Narrative,6,113,113,770.76,-770.76
7634,Simple,Narrative,3,81,81,559.61,559.61
7635,Simple,Narrative,7,111,111,674.64,-674.64
7636,Simple,Narrative,4,85,85,540.22,-540.22
