Sequence,Complexity,Mode,Words,T1_Raw,T1_Plot,T2_Raw,T2_Plot
8961,Simple,Narrative,21,374,-374,2170.60,-2170.60
8962,Compound/Complex,Narrative,17,360,-360,2306.22,-2306.22
8963,Compound/Complex,Narrative,42,915,915,5695.83,5695.83
8964,Compound/Complex,Narrative,20,345,345,1997.20,1997.20
8965,Complex,Narrative,32,752,-752,4731.50,4731.50
8966,Compound/Complex,Narrative,61,1236,-1236,8010.39,-8010.39
8967,Complex,Narrative,34,771,771,4790.35,-4790.35
8968,Simple,Narrative,18,313,313,1857.72,1857.72
8969,Compound/Complex,Narrative,66,1436,-1436,9131.13,9131.13
8970,Compound/Complex,Narrative,35,725,725,4559.83,4559.83
8971,Compound/Complex,Narrative,43,1016,-1016,6237.95,6237.95
8972,Complex,Narrative,24,552,-552,3567.29,3567.29
8973,Compound/Complex,Narrative,28,585,585,3830.08,-3830.08
8974,Compound/Complex,Narrative,9,184,-184,1132.89,-1132.89
8975,Simple,Narrative,17,431,431,2643.22,2643.22
8976,Compound/Complex,Conversation,67,1338,-1338,8386.68,-8386.68
8977,Compound/Complex,Narrative,40,786,-786,5072.31,-5072.31
8978,Complex,Narrative,9,185,185,1211.85,1211.85
8979,Compound/Complex,Narrative,48,1102,-1102,6937.02,6937.02
8980,Compound/Complex,Narrative,43,1008,-1008,6403.48,6403.48
8981,Compound/Complex,Narrative,25,431,431,2698.86,-2698.86
8982,Complex,Narrative,11,215,215,1448.09,-1448.09
8983,Compound/Complex,Narrative,29,545,545,3319.95,3319.95
8984,Compound/Complex,Conversation,17,354,-354,2285.06,2285.06
8985,Compound/Complex,Narrative,28,537,537,3493.87,3493.87
8986,Compound/Complex,Narrative,20,546,-546,3498.97,-3498.97
8987,Compound/Complex,Narrative,76,1573,1573,9793.54,9793.54
8988,Simple,Narrative,25,462,-462,2623.53,2623.53
8989,Compound/Complex,Narrative,39,827,827,5281.57,5281.57
8990,Compound/Complex,Narrative,21,398,-398,2323.45,2323.45
8991,Compound/Complex,Narrative,55,1178,-1178,7346.43,-7346.43
8992,Compound/Complex,Narrative,39,781,781,4971.59,4971.59
8993,Compound/Complex,Narrative,20,395,395,2478.82,-2478.82
8994,Compound/Complex,Conversation,86,1666,-1666,10204.04,-10204.04
8995,Compound/Complex,Narrative,28,574,-574,3491.14,3491.14
8996,Compound/Complex,Narrative,33,529,529,3324.16,-3324.16
8997,Compound/Complex,Conversation,30,577,577,3564.71,-3564.71
8998,Compound/Complex,Narrative,37,713,713,4439.78,4439.78
8999,Compound/Complex,Narrative,27,548,-548,3515.29,3515.29
9000,Compound/Complex,Narrative,21,493,493,3243.36,3243.36
9001,Compound/Complex,Conversation,88,1951,1951,12510.99,-12510.99
9002,Simple,Narrative,22,430,-430,2582.52,-2582.52
9003,Compound/Complex,Narrative,14,309,309,1997.70,1997.70
9004,Compound/Complex,Narrative,73,1521,1521,9655.09,9655.09
9005,Compound/Complex,Narrative,44,864,-864,5466.31,-5466.31
9006,Compound/Complex,Narrative,22,414,-414,2384.96,-2384.96
9007,Compound/Complex,Narrative,48,1061,1061,6992.88,-6992.88
9008,Compound/Complex,Narrative,53,1010,-1010,6161.58,6161.58
9009,Compound/Complex,Narrative,26,458,-458,2739.02,2739.02
9010,Compound/Complex,Narrative,12,224,-224,1269.03,1269.03
9011,Compound/Complex,Narrative,21,465,465,2961.53,2961.53
9012,Compound/Complex,Narrative,31,577,577,3576.18,-3576.18
9013,Compound/Complex,Conversation,53,1204,-1204,7592.04,-7592.04
9014,Compound/Complex,Narrative,27,617,617,3751.65,3751.65
9015,Compound/Complex,Narrative,14,429,429,2813.10,2813.10
9016,Compound/Complex,Narrative,17,388,-388,2384.37,-2384.37
9017,Compound/Complex,Narrative,48,1164,-1164,7430.20,-7430.20
9018,Compound/Complex,Narrative,17,410,-410,2666.26,-2666.26
9019,Simple,Narrative,10,157,157,1062.58,-1062.58
9020,Complex,Narrative,13,308,-308,2045.36,2045.36
9021,Compound/Complex,Narrative,49,1009,1009,6238.29,-6238.29
9022,Compound/Complex,Conversation,25,653,653,4157.13,4157.13
9023,Simple,Narrative,6,86,-86,594.15,-594.15
9024,Simple,Narrative,5,80,-80,552.70,-552.70
9025,Compound/Complex,Narrative,27,617,617,3914.41,-3914.41
9026,Complex,Narrative,10,184,-184,1109.07,1109.07
9027,Compound/Complex,Narrative,44,986,-986,6187.64,6187.64
9028,Compound/Complex,Narrative,28,564,-564,3005.70,3005.70
9029,Compound/Complex,Narrative,24,573,573,3762.36,-3762.36
9030,Simple,Narrative,16,389,389,2513.26,2513.26
9031,Complex,Narrative,23,488,-488,3086.93,-3086.93
9032,Compound/Complex,Narrative,20,333,333,2157.09,2157.09
9033,Compound/Complex,Narrative,67,1217,1217,7354.16,-7354.16
9034,Simple,Narrative,26,609,609,3611.14,3611.14
9035,Compound/Complex,Narrative,33,854,-854,5226.65,-5226.65
9036,Compound/Complex,Narrative,42,990,-990,6190.96,-6190.96
9037,Compound/Complex,Narrative,35,898,-898,5893.25,5893.25
9038,Compound/Complex,Narrative,34,789,789,4850.11,-4850.11
9039,Simple,Narrative,15,225,225,1202.03,-1202.03
9040,Complex,Narrative,13,230,-230,1409.31,1409.31
9041,Compound/Complex,Narrative,22,389,389,2480.25,-2480.25
9042,Simple,Narrative,2,59,59,407.62,407.62
9043,Simple,Narrative,5,105,105,636.96,-636.96
9044,Compound/Complex,Conversation,89,1831,1831,11324.65,-11324.65
9045,Compound/Complex,Narrative,30,646,-646,4125.14,4125.14
9046,Compound/Complex,Narrative,52,1078,-1078,6596.13,-6596.13
9047,Complex,Conversation,26,585,585,3776.56,-3776.56
9048,Compound/Complex,Conversation,71,1454,-1454,8646.83,-8646.83
9049,Compound/Complex,Narrative,30,650,-650,4155.72,4155.72
9050,Compound/Complex,Narrative,32,720,-720,4573.84,4573.84
9051,Compound/Complex,Narrative,34,672,-672,4412.09,-4412.09
9052,Complex,Narrative,41,866,-866,5202.68,-5202.68
9053,Compound/Complex,Narrative,23,530,-530,3197.78,3197.78
9054,Complex,Narrative,22,602,-602,3931.71,3931.71
9055,Complex,Narrative,8,182,-182,1061.00,-1061.00
9056,Simple,Narrative,7,198,-198,1346.93,-1346.93
9057,Complex,Narrative,33,821,821,5208.93,-5208.93
9058,Compound/Complex,Narrative,37,641,641,3646.51,-3646.51
9059,Simple,Narrative,10,226,-226,1478.85,-1478.85
9060,Complex,Narrative,51,869,869,5302.47,-5302.47
9061,Compound/Complex,Conversation,101,2202,-2202,13086.90,-13086.90
9062,Compound/Complex,Narrative,35,745,745,4871.00,4871.00
9064,Compound/Complex,Conversation,22,485,485,2964.73,-2964.73
9065,Compound/Complex,Conversation,66,1090,-1090,6416.75,-6416.75
9066,Complex,Narrative,11,227,227,1539.31,1539.31
9067,Compound/Complex,Narrative,22,463,463,2888.25,-2888.25
9068,Complex,Conversation,22,417,417,2621.72,2621.72
9069,Compound/Complex,Narrative,42,824,-824,4943.15,4943.15
9070,Complex,Narrative,19,366,-366,2327.72,2327.72
9071,Complex,Narrative,16,352,-352,2254.13,-2254.13
9072,Compound/Complex,Narrative,61,1088,-1088,6391.15,6391.15
9073,Simple,Narrative,12,270,-270,1756.81,-1756.81
9074,Simple,Narrative,4,85,85,587.24,587.24
9075,Compound/Complex,Narrative,49,992,-992,5984.95,-5984.95
9076,Compound/Complex,Narrative,43,941,941,5793.71,5793.71
9077,Simple,Narrative,16,268,-268,1532.87,-1532.87
9078,Compound/Complex,Narrative,29,552,-552,3227.67,3227.67
9079,Compound/Complex,Narrative,24,467,467,2875.66,2875.66
9080,Simple,Narrative,17,379,379,2459.71,2459.71
9081,Compound/Complex,Narrative,24,479,479,2901.26,2901.26
9082,Compound/Complex,Narrative,17,303,303,1848.27,-1848.27
9083,Compound/Complex,Narrative,26,542,-542,3327.40,3327.40
9084,Complex,Narrative,47,863,863,5393.16,5393.16
9085,Simple,Narrative,16,416,-416,2665.88,2665.88
9086,Complex,Narrative,25,611,611,4004.35,-4004.35
