Sequence,Complexity,Mode,Words,T1_Raw,T1_Plot,T2_Raw,T2_Plot
3936,Complex,Conversation,22,520,-520,3510.02,-3510.02
3937,Compound/Complex,Narrative,54,1175,1175,7452.86,-7452.86
3938,Simple,Narrative,1,19,19,131.27,131.27
3939,Compound/Complex,Narrative,52,1216,-1216,7598.66,-7598.66
3940,Simple,Narrative,20,398,-398,2292.40,-2292.40
3941,Compound/Complex,Narrative,42,746,-746,4405.81,4405.81
3942,Compound/Complex,Narrative,27,529,529,3158.14,-3158.14
3943,Simple,Narrative,1,19,19,131.27,131.27
3944,Compound/Complex,Narrative,106,1829,1829,10297.30,10297.30
3945,Simple,Narrative,1,27,27,186.54,-186.54
3946,Complex,Narrative,25,536,-536,3299.91,3299.91
3947,Compound/Complex,Narrative,34,585,585,3294.28,-3294.28
3948,Compound/Complex,Conversation,52,1133,1133,7168.04,-7168.04
3949,Compound/Complex,Narrative,18,378,-378,2335.89,2335.89
3950,Compound/Complex,Conversation,103,1955,1955,11988.14,-11988.14
3951,Simple,Narrative,2,103,103,711.60,711.60
3952,Simple,Narrative,3,75,75,466.99,-466.99
3953,Compound/Complex,Narrative,24,545,545,3222.53,-3222.53
3954,Complex,Narrative,6,141,141,936.84,-936.84
3955,Compound/Complex,Conversation,53,1146,-1146,7120.89,-7120.89
3956,Compound/Complex,Narrative,56,1206,-1206,7499.17,7499.17
3957,Compound/Complex,Narrative,31,728,-728,4630.01,-4630.01
3958,Complex,Narrative,20,516,-516,3267.36,3267.36
3959,Compound/Complex,Conversation,39,800,-800,5041.01,5041.01
3960,Compound/Complex,Narrative,52,1161,1161,7268.26,-7268.26
3961,Simple,Narrative,16,315,315,2103.42,2103.42
3962,Compound/Complex,Narrative,29,721,721,4501.56,4501.56
3963,Compound/Complex,Narrative,40,908,-908,5669.27,5669.27
3964,Simple,Narrative,4,97,97,670.15,-670.15
3965,Compound/Complex,Narrative,26,669,669,4133.20,4133.20
3966,Complex,Conversation,28,658,-658,4177.09,4177.09
3967,Simple,Narrative,24,408,-408,2327.63,2327.63
3968,Complex,Narrative,17,356,-356,2344.14,-2344.14
3969,Compound/Complex,Narrative,22,463,463,2924.18,-2924.18
3970,Compound/Complex,Narrative,32,572,-572,3486.60,-3486.60
3971,Simple,Narrative,20,327,327,1834.23,-1834.23
3972,Simple,Narrative,22,514,-514,3263.98,3263.98
3973,Compound/Complex,Narrative,97,2035,2035,12512.15,-12512.15
3974,Compound/Complex,Narrative,15,292,-292,1782.32,-1782.32
3976,Compound/Complex,Conversation,65,1253,1253,7778.52,-7778.52
3977,Compound/Complex,Narrative,26,425,425,2509.00,2509.00
3978,Simple,Narrative,12,232,-232,1577.21,1577.21
3979,Compound/Complex,Narrative,54,1011,1011,6324.75,-6324.75
3980,Compound/Complex,Narrative,30,505,505,3125.33,3125.33
3981,Compound/Complex,Narrative,23,504,-504,3161.30,3161.30
3982,Complex,Narrative,19,406,-406,2581.19,2581.19
3983,Complex,Narrative,14,350,-350,2285.53,2285.53
3984,Simple,Narrative,2,22,-22,100.82,-100.82
3985,Simple,Narrative,3,54,-54,280.84,-280.84
3986,Compound/Complex,Narrative,38,819,819,5346.85,-5346.85
3987,Compound/Complex,Narrative,16,315,315,1939.55,1939.55
3988,Compound/Complex,Narrative,43,852,-852,5355.72,5355.72
3989,Compound/Complex,Conversation,81,1783,1783,10676.15,-10676.15
3990,Compound/Complex,Conversation,28,538,-538,3281.86,3281.86
3991,Compound/Complex,Conversation,45,979,979,6046.76,-6046.76
3992,Compound/Complex,Conversation,98,1850,-1850,10926.92,-10926.92
3993,Compound/Complex,Narrative,44,942,-942,5731.34,5731.34
3994,Complex,Conversation,21,490,-490,2917.95,2917.95
3995,Compound/Complex,Narrative,47,882,-882,5366.56,-5366.56
3996,Complex,Narrative,27,502,-502,3018.87,-3018.87
3997,Compound/Complex,Narrative,43,978,-978,5971.81,5971.81
3998,Complex,Narrative,37,838,-838,5471.73,5471.73
3999,Simple,Narrative,22,433,433,2546.75,-2546.75
4000,Complex,Narrative,39,947,947,6014.39,-6014.39
4001,Compound/Complex,Narrative,24,581,581,3810.75,-3810.75
4002,Compound/Complex,Conversation,55,1172,-1172,7270.45,-7270.45
4003,Compound/Complex,Narrative,74,1539,1539,9414.22,-9414.22
4004,Compound/Complex,Narrative,70,1582,-1582,10208.06,-10208.06
4005,Simple,Narrative,18,304,-304,1847.12,1847.12
4006,Compound/Complex,Conversation,45,854,-854,5407.09,5407.09
4007,Simple,Conversation,19,357,357,2139.50,2139.50
4008,Complex,Conversation,12,173,173,1091.65,1091.65
4009,Simple,Narrative,37,899,899,5678.04,-5678.04
4010,Compound/Complex,Narrative,26,552,-552,3345.45,3345.45
4011,Compound/Complex,Narrative,29,596,-596,3524.92,-3524.92
4012,Compound/Complex,Narrative,29,556,-556,3681.65,3681.65
4013,Compound/Complex,Narrative,40,711,711,4090.48,-4090.48
4014,Compound/Complex,Narrative,108,2064,-2064,12705.12,12705.12
4015,Compound/Complex,Conversation,40,682,-682,4199.53,4199.53
4016,Compound/Complex,Narrative,20,456,-456,3104.68,-3104.68
4017,Compound/Complex,Narrative,41,835,835,5193.46,5193.46
4018,Complex,Narrative,16,361,361,2279.01,2279.01
4019,Compound/Complex,Narrative,48,1036,-1036,6639.89,6639.89
4020,Compound/Complex,Conversation,64,1267,1267,7755.86,7755.86
4021,Compound/Complex,Narrative,36,856,-856,5605.89,5605.89
4022,Complex,Narrative,12,325,325,2223.26,2223.26
4023,Complex,Narrative,11,247,247,1669.17,1669.17
4024,Simple,Narrative,12,292,-292,1869.91,1869.91
4025,Complex,Narrative,20,335,335,1987.97,1987.97
4026,Compound/Complex,Conversation,87,1912,-1912,12232.12,-12232.12
4027,Compound/Complex,Narrative,28,531,531,3491.73,3491.73
4028,Compound/Complex,Narrative,22,433,433,2580.31,-2580.31
4029,Simple,Narrative,13,286,-286,1821.57,1821.57
4030,Compound/Complex,Narrative,34,630,-630,3900.00,3900.00
4031,Complex,Narrative,32,637,637,3985.32,3985.32
4032,Complex,Narrative,46,977,977,6099.59,6099.59
4033,Compound/Complex,Narrative,66,1191,1191,7174.76,-7174.76
4034,Simple,Narrative,2,98,-98,677.06,677.06
4035,Simple,Narrative,3,69,69,425.53,425.53
4036,Compound/Complex,Narrative,36,743,743,4326.16,-4326.16
4037,Compound/Complex,Narrative,25,595,595,3778.27,-3778.27
4038,Compound/Complex,Narrative,23,360,-360,1946.81,-1946.81
4039,Compound/Complex,Narrative,41,747,747,4333.33,4333.33
4040,Compound/Complex,Conversation,49,869,869,5559.53,5559.53
4041,Compound/Complex,Narrative,20,454,-454,2747.49,2747.49
4042,Complex,Narrative,14,309,309,2028.57,-2028.57
4043,Compound/Complex,Narrative,28,536,-536,3294.41,-3294.41
4044,Compound/Complex,Narrative,24,453,453,2858.46,-2858.46
4045,Compound/Complex,Narrative,59,1136,-1136,7075.25,7075.25
4046,Simple,Narrative,11,279,279,1824.38,-1824.38
4047,Compound/Complex,Narrative,43,903,903,5564.46,-5564.46
4048,Compound/Complex,Narrative,18,351,351,2207.18,2207.18
4049,Compound/Complex,Conversation,57,1124,-1124,6861.09,6861.09
4050,Complex,Narrative,21,373,373,2399.21,2399.21
4051,Compound/Complex,Conversation,52,871,871,5188.28,-5188.28
4052,Compound/Complex,Narrative,57,1192,-1192,7308.69,-7308.69
4053,Complex,Narrative,30,635,635,4119.34,4119.34
4054,Complex,Narrative,14,265,265,1731.25,1731.25
4055,Simple,Narrative,19,388,-388,2371.90,2371.90
4056,Compound/Complex,Narrative,15,253,253,1563.25,1563.25
4057,Complex,Narrative,31,538,-538,3411.87,3411.87
4058,Compound/Complex,Narrative,31,574,-574,3462.16,-3462.16
4059,Simple,Narrative,11,220,-220,1319.98,1319.98
4060,Simple,Narrative,8,161,161,1065.09,1065.09
4061,Compound/Complex,Narrative,31,594,-594,3665.75,3665.75
4062,Compound/Complex,Narrative,49,887,887,5461.51,5461.51
4063,Simple,Narrative,11,229,229,1396.43,-1396.43
4064,Simple,Narrative,4,38,-38,225.24,225.24
4065,Compound/Complex,Narrative,21,352,-352,2041.47,2041.47
4066,Complex,Conversation,26,511,511,3171.40,3171.40
4067,Compound/Complex,Narrative,33,696,-696,4258.13,-4258.13
4068,Compound/Complex,Conversation,12,196,-196,1242.63,-1242.63
4069,Compound/Complex,Narrative,27,509,509,3218.72,-3218.72
4070,Complex,Conversation,12,211,211,1345.07,1345.07
4071,Simple,Narrative,10,208,-208,1339.92,1339.92
4072,Compound/Complex,Narrative,38,750,-750,4762.95,-4762.95
4073,Compound/Complex,Conversation,41,701,701,4257.14,4257.14
4074,Compound/Complex,Narrative,33,579,579,3591.73,3591.73
4075,Compound/Complex,Conversation,107,2260,-2260,13346.67,-13346.67
4076,Compound/Complex,Narrative,16,391,391,2563.79,2563.79
4077,Compound/Complex,Narrative,44,804,-804,5074.56,-5074.56
4078,Complex,Narrative,6,140,-140,884.69,-884.69
4079,Simple,Narrative,3,29,29,178.23,-178.23
4080,Compound/Complex,Narrative,39,908,-908,5621.94,5621.94
4081,Simple,Narrative,13,246,-246,1500.64,-1500.64
4082,Compound/Complex,Conversation,96,1914,-1914,11381.62,11381.62
4083,Complex,Narrative,14,304,-304,2057.79,2057.79
4084,Compound/Complex,Narrative,31,573,573,3349.66,3349.66
4085,Compound/Complex,Conversation,54,962,-962,5711.51,5711.51
4086,Compound/Complex,Conversation,58,1242,-1242,7818.71,-7818.71
4087,Compound/Complex,Narrative,49,1160,-1160,7399.18,7399.18
4088,Compound/Complex,Narrative,58,1196,-1196,7460.91,-7460.91
4089,Simple,Narrative,2,47,47,324.71,-324.71
4090,Simple,Narrative,2,46,-46,317.80,317.80
4091,Simple,Narrative,27,670,-670,4466.21,-4466.21
4092,Compound/Complex,Narrative,36,807,807,5264.94,-5264.94
4093,Compound/Complex,Narrative,28,546,-546,3365.89,3365.89
4094,Compound/Complex,Narrative,26,461,461,2930.14,-2930.14
4095,Compound/Complex,Narrative,18,372,-372,2370.11,-2370.11
4096,Compound/Complex,Narrative,16,386,-386,2497.62,2497.62
4097,Compound/Complex,Conversation,45,939,939,6029.56,6029.56
4098,Compound/Complex,Conversation,45,1034,-1034,6663.75,6663.75
4099,Simple,Narrative,8,113,113,729.62,729.62
4100,Compound/Complex,Narrative,28,732,-732,4698.16,-4698.16
4101,Compound/Complex,Narrative,79,1551,1551,9568.47,-9568.47
4102,Compound/Complex,Narrative,51,1193,1193,7763.95,7763.95
4103,Simple,Narrative,7,69,69,390.06,-390.06
4104,Compound/Complex,Narrative,31,653,653,4265.16,4265.16
4105,Compound/Complex,Narrative,55,1119,1119,7226.01,-7226.01
4106,Complex,Narrative,17,340,-340,2126.01,-2126.01
4107,Compound/Complex,Narrative,40,821,821,5144.77,-5144.77
4108,Complex,Conversation,24,487,487,3099.91,3099.91
4109,Compound/Complex,Narrative,35,665,665,3948.66,-3948.66
4110,Complex,Narrative,12,241,241,1506.31,-1506.31
4111,Compound/Complex,Narrative,24,495,495,3159.57,3159.57
4112,Compound/Complex,Conversation,24,564,-564,3664.96,-3664.96
4113,Compound/Complex,Conversation,68,1300,-1300,8235.40,8235.40
4114,Simple,Narrative,17,341,341,2081.85,2081.85
4115,Compound/Complex,Conversation,59,1105,1105,6827.86,6827.86
4116,Compound/Complex,Conversation,40,801,801,4996.54,-4996.54
4117,Compound/Complex,Narrative,18,353,353,2313.03,2313.03
4118,Compound/Complex,Conversation,48,1034,-1034,6702.07,-6702.07
4119,Compound/Complex,Narrative,58,1161,1161,7287.08,7287.08
4120,Compound/Complex,Narrative,30,607,607,3831.01,3831.01
4121,Compound/Complex,Narrative,30,536,-536,3376.68,-3376.68
4122,Compound/Complex,Narrative,30,561,561,3468.21,-3468.21
4123,Compound/Complex,Narrative,41,836,-836,5151.76,5151.76
4124,Compound/Complex,Narrative,42,856,-856,5085.22,5085.22
4125,Compound/Complex,Narrative,24,406,-406,2375.15,2375.15
4126,Compound/Complex,Narrative,58,1187,1187,7113.91,7113.91
4127,Compound/Complex,Narrative,52,1027,1027,5983.94,5983.94
4128,Compound/Complex,Narrative,76,1556,-1556,9660.36,-9660.36
4129,Simple,Narrative,5,84,-84,529.17,529.17
4130,Simple,Narrative,8,157,157,958.92,-958.92
4131,Compound/Complex,Narrative,29,617,617,3972.84,-3972.84
4132,Compound/Complex,Conversation,25,512,-512,3077.98,3077.98
4134,Compound/Complex,Narrative,46,927,927,5911.54,5911.54
4135,Simple,Narrative,2,50,-50,345.44,345.44
4136,Simple,Narrative,1,19,19,131.27,131.27
4137,Complex,Conversation,51,1168,-1168,7194.77,-7194.77
4138,Compound/Complex,Narrative,34,673,673,3886.37,-3886.37
4139,Complex,Narrative,22,483,483,2969.30,2969.30
4140,Simple,Narrative,8,222,-222,1355.99,1355.99
4141,Simple,Narrative,7,171,171,1040.94,-1040.94
4142,Simple,Narrative,8,182,-182,1079.64,1079.64
4143,Complex,Narrative,15,366,-366,2170.93,-2170.93
4144,Compound/Complex,Narrative,23,467,467,2670.13,-2670.13
4145,Complex,Conversation,15,188,-188,1063.95,1063.95
4146,Complex,Narrative,33,809,809,5004.48,-5004.48
4147,Complex,Narrative,16,293,293,1808.82,-1808.82
4148,Complex,Narrative,15,236,-236,1559.28,1559.28
4149,Compound/Complex,Conversation,28,620,-620,4003.32,4003.32
4150,Simple,Narrative,5,143,143,862.59,-862.59
4151,Compound/Complex,Narrative,50,1064,-1064,6579.19,6579.19
4152,Complex,Narrative,18,512,-512,3395.37,3395.37
4153,Compound/Complex,Narrative,46,1010,-1010,6351.32,6351.32
4154,Compound/Complex,Narrative,59,1040,-1040,6122.26,-6122.26
4156,Compound/Complex,Narrative,23,486,-486,3079.50,3079.50
4157,Compound/Complex,Conversation,22,340,-340,2053.77,2053.77
4158,Compound/Complex,Narrative,36,642,-642,3829.07,3829.07
4159,Compound/Complex,Narrative,33,714,-714,4466.36,-4466.36
4160,Compound/Complex,Narrative,34,672,-672,4058.21,-4058.21
4161,Complex,Narrative,29,596,-596,3572.24,-3572.24
4162,Simple,Narrative,10,238,-238,1437.55,1437.55
4163,Simple,Narrative,11,267,267,1637.91,1637.91
4164,Simple,Narrative,10,279,279,1720.81,-1720.81
4165,Simple,Narrative,6,141,141,926.92,-926.92
4167,Complex,Narrative,26,471,471,2995.75,2995.75
4168,Compound/Complex,Conversation,37,673,673,4129.58,4129.58
4169,Compound/Complex,Narrative,14,221,221,1307.04,1307.04
4170,Compound/Complex,Conversation,72,1392,-1392,8475.68,8475.68
4171,Compound/Complex,Narrative,16,331,331,2038.21,-2038.21
4172,Compound/Complex,Narrative,33,592,-592,3582.32,-3582.32
4173,Simple,Narrative,12,252,-252,1625.85,1625.85
4174,Complex,Narrative,12,230,-230,1357.70,1357.70
4175,Simple,Narrative,5,106,-106,681.16,681.16
4176,Compound/Complex,Narrative,32,731,731,4792.69,-4792.69
4177,Compound/Complex,Narrative,18,333,333,2174.86,-2174.86
4178,Complex,Narrative,6,81,81,508.51,-508.51
4179,Simple,Conversation,21,370,-370,2143.53,2143.53
4180,Simple,Conversation,14,189,189,987.54,987.54
4181,Compound/Complex,Narrative,53,1219,1219,7854.27,-7854.27
4182,Complex,Narrative,32,619,619,3668.01,-3668.01
4183,Compound/Complex,Narrative,52,863,863,5301.41,5301.41
4184,Compound/Complex,Narrative,75,1596,-1596,10097.99,10097.99
4185,Complex,Narrative,21,406,-406,2509.47,2509.47
4186,Compound/Complex,Narrative,51,996,-996,6096.08,-6096.08
4187,Complex,Narrative,15,322,-322,1972.67,-1972.67
4188,Compound/Complex,Narrative,180,3335,3335,20207.37,20207.37
4189,Compound/Complex,Narrative,33,658,-658,4117.07,4117.07
4190,Compound/Complex,Narrative,40,953,953,5940.36,-5940.36
4191,Compound/Complex,Narrative,30,540,-540,3256.95,-3256.95
4192,Simple,Narrative,3,54,-54,344.10,-344.10
4193,Compound/Complex,Conversation,28,493,493,3094.03,-3094.03
4194,Complex,Narrative,27,475,475,2941.34,2941.34
4195,Compound/Complex,Narrative,75,1498,-1498,9027.73,9027.73
4196,Simple,Narrative,2,44,-44,303.99,303.99
4197,Compound/Complex,Conversation,138,2739,2739,16942.14,-16942.14
4198,Compound/Complex,Conversation,48,885,885,5522.85,-5522.85
4199,Compound/Complex,Narrative,32,637,637,4073.95,4073.95
4200,Compound/Complex,Narrative,56,983,983,6446.24,-6446.24
4201,Compound/Complex,Narrative,40,654,-654,3886.99,-3886.99
4202,Compound/Complex,Narrative,35,682,-682,3930.33,-3930.33
4203,Compound/Complex,Conversation,67,1237,1237,7456.88,-7456.88
4204,Simple,Narrative,1,8,-8,55.27,55.27
4205,Simple,Narrative,1,33,33,227.99,227.99
4206,Compound/Complex,Narrative,179,3318,-3318,20358.70,-20358.70
4207,Simple,Narrative,3,54,-54,344.10,-344.10
4208,Compound/Complex,Conversation,115,1908,-1908,11133.75,11133.75
4209,Compound/Complex,Narrative,56,1018,-1018,6082.21,-6082.21
4210,Compound/Complex,Conversation,82,1511,1511,9142.93,-9142.93
4211,Compound/Complex,Narrative,33,826,-826,5266.95,-5266.95
4212,Compound/Complex,Narrative,37,661,661,3911.26,3911.26
4213,Simple,Narrative,2,51,51,352.35,-352.35
4214,Simple,Narrative,4,82,-82,455.03,455.03
4215,Compound/Complex,Narrative,49,1027,1027,6552.43,-6552.43
4216,Compound/Complex,Conversation,51,876,-876,5277.50,5277.50
4217,Compound/Complex,Narrative,48,974,-974,5988.75,-5988.75
4218,Compound/Complex,Narrative,22,418,-418,2601.95,2601.95
4219,Compound/Complex,Narrative,39,653,653,3803.40,3803.40
4220,Compound/Complex,Narrative,24,396,-396,2385.16,2385.16
4221,Compound/Complex,Narrative,30,612,-612,3784.70,-3784.70
4222,Compound/Complex,Narrative,31,565,565,3540.49,-3540.49
4223,Compound/Complex,Narrative,24,506,-506,3248.25,-3248.25
4224,Complex,Narrative,16,318,-318,1894.78,-1894.78
4225,Complex,Narrative,33,588,-588,3583.97,3583.97
4226,Compound/Complex,Conversation,26,501,501,3162.54,-3162.54
4227,Compound/Complex,Conversation,41,787,787,4910.45,-4910.45
4228,Compound/Complex,Conversation,39,788,-788,4926.29,-4926.29
4229,Simple,Narrative,12,301,301,1898.61,-1898.61
4230,Compound/Complex,Narrative,39,868,-868,5322.83,-5322.83
4231,Simple,Narrative,12,219,219,1372.56,-1372.56
4232,Simple,Narrative,9,250,-250,1638.73,-1638.73
4233,Compound/Complex,Conversation,65,1154,-1154,7085.38,7085.38
4234,Complex,Narrative,7,151,151,1014.25,-1014.25
4235,Compound/Complex,Narrative,29,637,637,3743.43,3743.43
4236,Compound/Complex,Narrative,38,737,737,4454.09,-4454.09
4237,Compound/Complex,Narrative,71,1565,1565,9601.42,9601.42
4238,Compound/Complex,Conversation,23,465,465,2946.33,-2946.33
4239,Complex,Narrative,15,251,251,1427.00,-1427.00
4240,Compound/Complex,Narrative,15,229,229,1397.32,1397.32
4241,Compound/Complex,Narrative,31,532,-532,3137.47,3137.47
4242,Simple,Narrative,26,475,475,2803.80,2803.80
4243,Simple,Narrative,22,429,429,2309.61,2309.61
4244,Compound/Complex,Narrative,23,489,489,3201.45,3201.45
4245,Compound/Complex,Conversation,41,612,-612,3543.78,3543.78
4246,Simple,Narrative,4,54,-54,335.78,335.78
4247,Simple,Narrative,9,166,-166,1013.25,1013.25
4248,Simple,Narrative,3,60,-60,414.53,-414.53
4249,Compound/Complex,Conversation,27,437,437,2716.52,-2716.52
4250,Compound/Complex,Conversation,39,703,703,4349.79,4349.79
4251,Compound/Complex,Narrative,28,516,-516,3328.46,-3328.46
4252,Compound/Complex,Narrative,11,250,-250,1621.42,1621.42
4253,Compound/Complex,Conversation,45,856,-856,5268.07,-5268.07
4254,Compound/Complex,Narrative,19,319,319,1951.17,1951.17
4255,Compound/Complex,Narrative,37,852,-852,5227.42,5227.42
4256,Compound/Complex,Narrative,53,1027,1027,6318.14,-6318.14
4257,Simple,Narrative,3,48,-48,331.62,331.62
4258,Complex,Narrative,11,228,-228,1346.13,-1346.13
4259,Compound/Complex,Narrative,40,868,-868,5569.91,5569.91
4260,Compound/Complex,Narrative,32,707,707,4544.33,-4544.33
4261,Complex,Narrative,9,162,-162,1090.24,-1090.24
4262,Simple,Narrative,12,370,-370,2432.07,-2432.07
4263,Compound/Complex,Narrative,39,874,-874,5770.21,-5770.21
4264,Complex,Narrative,10,358,-358,2451.24,2451.24
4265,Compound/Complex,Narrative,34,583,583,3498.68,-3498.68
4266,Complex,Narrative,14,198,-198,1303.35,1303.35
4267,Compound/Complex,Narrative,16,241,241,1580.83,-1580.83
4268,Compound/Complex,Narrative,20,343,343,2123.48,2123.48
4269,Compound/Complex,Narrative,18,311,311,2089.24,2089.24
4270,Simple,Narrative,5,108,-108,736.22,-736.22
4271,Complex,Narrative,17,208,-208,1181.12,1181.12
4272,Compound/Complex,Narrative,77,1475,1475,9108.93,-9108.93
4273,Compound/Complex,Narrative,34,597,597,3735.60,3735.60
4274,Compound/Complex,Narrative,30,539,539,3551.85,3551.85
4275,Complex,Narrative,11,214,-214,1396.57,-1396.57
4276,Compound/Complex,Narrative,26,534,-534,3268.77,-3268.77
4277,Compound/Complex,Conversation,59,1133,1133,6909.34,6909.34
4278,Compound/Complex,Narrative,50,1123,1123,6927.46,6927.46
4279,Compound/Complex,Narrative,34,616,-616,3882.84,-3882.84
4280,Complex,Narrative,14,288,-288,1702.33,-1702.33
4281,Complex,Narrative,25,492,-492,2988.19,-2988.19
4282,Complex,Narrative,19,345,345,2121.85,2121.85
4283,Compound/Complex,Narrative,24,376,-376,2077.68,2077.68
4284,Compound/Complex,Narrative,36,636,-636,3837.30,3837.30
4285,Complex,Narrative,12,275,275,1753.37,1753.37
4286,Compound/Complex,Narrative,17,381,381,2496.06,-2496.06
4287,Compound/Complex,Narrative,39,770,-770,4675.67,4675.67
4288,Compound/Complex,Narrative,36,827,827,5066.40,-5066.40
4289,Compound/Complex,Conversation,94,1752,-1752,11037.42,11037.42
4290,Compound/Complex,Narrative,86,1615,1615,10035.18,10035.18
4291,Compound/Complex,Conversation,81,1567,1567,9641.97,9641.97
4292,Compound/Complex,Conversation,65,1212,-1212,7710.82,-7710.82
4293,Compound/Complex,Narrative,25,539,539,3430.92,-3430.92
4294,Simple,Conversation,13,188,-188,1237.75,1237.75
4295,Compound/Complex,Narrative,32,588,-588,3742.27,-3742.27
4296,Compound/Complex,Narrative,28,648,-648,4234.50,-4234.50
4297,Simple,Narrative,9,190,-190,1126.99,-1126.99
4298,Compound/Complex,Narrative,59,1133,1133,7156.74,-7156.74
4299,Complex,Narrative,35,627,627,3872.32,-3872.32
4300,Compound/Complex,Narrative,54,1223,1223,7812.76,-7812.76
4301,Compound/Complex,Narrative,32,546,-546,3278.35,-3278.35
4302,Compound/Complex,Narrative,56,1043,1043,6420.13,-6420.13
4303,Complex,Narrative,6,169,169,1167.58,1167.58
4304,Compound/Complex,Narrative,50,974,-974,6218.89,-6218.89
4305,Complex,Narrative,19,402,-402,2705.88,2705.88
4306,Simple,Narrative,6,88,-88,548.56,-548.56
4307,Compound/Complex,Narrative,55,1219,1219,7694.67,-7694.67
4308,Compound/Complex,Conversation,28,674,-674,4418.43,-4418.43
4309,Compound/Complex,Narrative,16,310,-310,1869.82,1869.82
4310,Compound/Complex,Conversation,111,2363,2363,14718.27,-14718.27
4311,Compound/Complex,Narrative,23,559,559,3490.65,-3490.65
4312,Compound/Complex,Narrative,25,524,-524,3313.06,3313.06
4313,Compound/Complex,Narrative,62,1484,-1484,9153.45,9153.45
4314,Complex,Narrative,15,278,-278,1652.69,-1652.69
4315,Compound/Complex,Conversation,51,881,881,5521.66,5521.66
4316,Compound/Complex,Conversation,31,579,579,3489.23,3489.23
4317,Compound/Complex,Narrative,51,1012,-1012,6291.14,6291.14
4318,Complex,Narrative,18,314,-314,2031.89,2031.89
4319,Simple,Narrative,13,224,-224,1232.75,-1232.75
4320,Compound/Complex,Conversation,43,837,837,5145.74,5145.74
4321,Compound/Complex,Narrative,22,441,441,2660.43,-2660.43
4322,Compound/Complex,Narrative,40,627,627,3834.75,-3834.75
4323,Compound/Complex,Narrative,27,647,647,4269.62,4269.62
4324,Compound/Complex,Narrative,23,418,-418,2617.67,2617.67
4325,Complex,Narrative,23,628,-628,4189.92,4189.92
4326,Compound/Complex,Narrative,58,1283,1283,8092.40,-8092.40
4327,Simple,Narrative,27,640,-640,3804.59,-3804.59
4328,Compound/Complex,Narrative,70,1560,-1560,9624.83,-9624.83
4329,Compound/Complex,Narrative,39,961,961,6347.19,6347.19
4330,Compound/Complex,Narrative,45,930,-930,5930.11,-5930.11
4331,Compound/Complex,Narrative,55,1045,1045,6540.36,-6540.36
4332,Complex,Narrative,49,972,-972,5990.05,-5990.05
4333,Compound/Complex,Narrative,32,746,-746,4639.74,4639.74
4334,Compound/Complex,Narrative,48,1003,1003,6264.37,-6264.37
4335,Compound/Complex,Narrative,47,945,945,6063.19,6063.19
4336,Simple,Narrative,18,345,345,2131.58,2131.58
4337,Compound/Complex,Conversation,11,184,-184,1132.81,-1132.81
4338,Complex,Narrative,40,910,-910,5801.36,5801.36
4339,Compound/Complex,Conversation,39,657,657,4167.77,4167.77
4340,Simple,Narrative,8,168,-168,1076.55,-1076.55
4341,Compound/Complex,Narrative,40,743,743,4737.93,4737.93
4342,Compound/Complex,Narrative,46,836,-836,5234.01,-5234.01
4343,Compound/Complex,Narrative,30,612,-612,3858.80,-3858.80
4344,Compound/Complex,Narrative,55,965,965,5839.91,5839.91
4345,Complex,Narrative,33,819,819,5408.21,-5408.21
4346,Compound/Complex,Conversation,24,486,-486,3085.44,3085.44
4347,Compound/Complex,Narrative,39,849,849,5492.01,-5492.01
4348,Compound/Complex,Narrative,41,818,-818,4999.82,4999.82
4349,Simple,Narrative,15,276,-276,1754.68,-1754.68
4350,Compound/Complex,Narrative,103,2190,-2190,13737.50,13737.50
4351,Complex,Conversation,22,448,-448,2949.17,2949.17
4352,Compound/Complex,Narrative,31,502,-502,3055.28,3055.28
4353,Compound/Complex,Conversation,50,958,-958,5800.46,-5800.46
4354,Compound/Complex,Narrative,44,850,-850,5386.12,-5386.12
4355,Compound/Complex,Conversation,17,323,323,1971.22,1971.22
4356,Compound/Complex,Conversation,39,768,-768,4820.19,-4820.19
4357,Complex,Conversation,20,274,-274,1627.58,1627.58
4358,Complex,Conversation,13,228,-228,1500.21,-1500.21
4359,Compound/Complex,Conversation,58,1125,1125,7281.88,7281.88
4360,Simple,Narrative,19,381,381,2350.52,-2350.52
4361,Compound/Complex,Conversation,20,432,-432,2799.84,2799.84
4362,Compound/Complex,Conversation,25,470,-470,3004.31,-3004.31
4363,Compound/Complex,Narrative,21,449,449,2862.95,-2862.95
4364,Simple,Narrative,2,55,55,379.98,379.98
4365,Simple,Narrative,3,88,-88,570.68,-570.68
4366,Simple,Conversation,12,247,247,1408.91,-1408.91
4367,Compound/Complex,Conversation,49,1003,1003,6059.45,6059.45
4368,Compound/Complex,Narrative,37,871,871,5378.24,-5378.24
4369,Compound/Complex,Narrative,28,518,-518,3167.47,3167.47
4370,Compound/Complex,Narrative,32,806,-806,5330.82,-5330.82
4371,Compound/Complex,Conversation,64,1303,1303,8176.00,8176.00
4372,Compound/Complex,Conversation,86,1741,1741,10403.38,10403.38
4373,Compound/Complex,Narrative,111,2538,-2538,16055.65,16055.65
4374,Compound/Complex,Conversation,72,1537,1537,9780.03,-9780.03
4375,Compound/Complex,Narrative,56,1126,-1126,6901.51,6901.51
4376,Compound/Complex,Narrative,59,1191,1191,7397.71,7397.71
4377,Compound/Complex,Narrative,55,1026,-1026,6459.74,6459.74
