Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
7489,same,ADJ,15,15,103.63,103.63
7503,primary,ADJ,38,-38,262.53,-262.53
7504,manifested,ADJ,40,-40,276.35,-276.35
7524,positive,ADJ,44,-44,303.99,303.99
7526,negative,ADJ,38,-38,262.53,-262.53
7527,male,ADJ,19,19,131.27,131.27
7529,female,ADJ,31,31,214.17,-214.17
7562,complete,ADJ,43,43,297.08,297.08
7576,dual,ADJ,20,-20,138.18,-138.18
7580,four‐lettered,ADJ,47,47,324.71,-324.71
7584,manifested,ADJ,40,-40,276.35,-276.35
7589,radical,ADJ,34,-34,234.90,-234.90
7594,unmanifested—its,ADJ,55,55,379.98,379.98
7613,absolute,ADJ,36,-36,248.72,-248.72
7614,philosophical,ADJ,75,75,518.16,-518.16
7621,great,ADJ,21,21,145.08,145.08
7635,equivalent,ADJ,57,57,393.80,393.80
7643,Western,ADJ,23,23,158.90,-158.90
7652,manifested,ADJ,40,-40,276.35,-276.35
7662,individual,ADJ,55,55,379.98,379.98
7675,things—the,ADJ,32,-32,221.08,221.08
7679,objective,ADJ,64,-64,442.16,-442.16
7701,supra‐conscious,ADJ,67,67,462.89,-462.89
7715,latter,ADJ,17,17,117.45,117.45
7718,potential,ADJ,34,-34,234.90,-234.90
7727,wondrous,ADJ,37,37,255.62,255.62
7733,primal,ADJ,40,-40,276.35,-276.35
7747,first,ADJ,24,-24,165.81,165.81
7763,mere,ADJ,16,-16,110.54,-110.54
7766,unnecessary,ADJ,32,-32,221.08,221.08
7770,fine,ADJ,18,-18,124.36,-124.36
7793,practical,ADJ,50,-50,345.44,345.44
7812,passive,ADJ,41,41,283.26,283.26
7816,first,ADJ,24,-24,165.81,165.81
7838,four‐lettered,ADJ,47,47,324.71,-324.71
7853,Second,ADJ,23,23,158.90,-158.90
7865,last,ADJ,13,13,89.81,89.81
7869,lower,ADJ,26,-26,179.63,179.63
7879,third,ADJ,20,-20,138.18,-138.18
7897,great,ADJ,21,21,145.08,145.08
7910,other,ADJ,14,-14,96.72,-96.72
7922,synonymous,ADJ,30,-30,207.26,207.26
7923,Nous,ADJ,13,13,89.81,89.81
7925,superior,ADJ,39,39,269.44,269.44
7936,superior,ADJ,39,39,269.44,269.44
7939,other,ADJ,14,-14,96.72,-96.72
7942,noëtic,ADJ,18,-18,124.36,-124.36
7945,other,ADJ,14,-14,96.72,-96.72
7952,several,ADJ,34,-34,234.90,-234.90
7971,objective,ADJ,64,-64,442.16,-442.16
7979,concealed,ADJ,38,-38,262.53,-262.53
8016,Man,ADJ,13,13,89.81,89.81
8038,intra,ADJ,14,-14,96.72,-96.72
8041,alterum,ADJ,30,-30,207.26,207.26
8042,super,ADJ,27,27,186.54,-186.54
8051,own,ADJ,15,15,103.63,103.63
8078,manifest,ADJ,33,33,227.99,227.99
8087,divine,ADJ,32,-32,221.08,221.08
8097,seven‐fold,ADJ,49,49,338.53,-338.53
8129,former,ADJ,34,-34,234.90,-234.90
8138,bad,ADJ,22,-22,151.99,151.99
8141,same,ADJ,15,15,103.63,103.63
8146,good,ADJ,24,-24,165.81,165.81
8156,good,ADJ,24,-24,165.81,165.81
8158,bad,ADJ,22,-22,151.99,151.99
8162,differentiated,ADJ,56,-56,386.89,-386.89
8172,other,ADJ,14,-14,96.72,-96.72
8176,invisible,ADJ,54,-54,373.07,373.07
8179,unknown,ADJ,40,-40,276.35,-276.35
8293,white,ADJ,20,-20,138.18,-138.18
8328,sensuous,ADJ,25,25,172.72,-172.72
8341,following,ADJ,59,59,407.62,407.62
8342,few,ADJ,22,-22,151.99,151.99
8379,little,ADJ,21,21,145.08,145.08
