Sequence,Complexity,Mode,Words,T1_Raw,T1_Plot,T2_Raw,T2_Plot
7901,Complex,Conversation,19,385,385,2436.11,-2436.11
7902,Simple,Narrative,9,167,167,1057.06,1057.06
7903,Compound/Complex,Conversation,84,1709,1709,10759.29,10759.29
7904,Complex,Narrative,22,377,377,2331.95,2331.95
7905,Compound/Complex,Narrative,30,569,569,3771.46,3771.46
7906,Compound/Complex,Conversation,44,878,-878,5349.23,5349.23
7907,Complex,Narrative,16,335,335,2022.86,-2022.86
7908,Complex,Narrative,11,159,159,1039.11,1039.11
7909,Complex,Conversation,20,404,-404,2471.49,2471.49
7910,Simple,Narrative,9,167,167,1043.21,1043.21
7911,Compound/Complex,Narrative,16,333,333,2229.70,2229.70
7912,Simple,Narrative,7,179,179,1226.74,-1226.74
7913,Simple,Narrative,12,273,273,1737.31,1737.31
7914,Complex,Narrative,15,220,-220,1333.85,1333.85
7915,Compound/Complex,Narrative,25,470,-470,2772.34,-2772.34
7916,Compound/Complex,Conversation,31,702,-702,4404.54,-4404.54
7917,Complex,Conversation,14,332,-332,2144.93,-2144.93
7918,Compound/Complex,Narrative,18,481,481,2993.83,2993.83
7919,Compound/Complex,Conversation,29,509,509,3105.29,3105.29
7920,Simple,Narrative,19,260,-260,1267.93,1267.93
7921,Complex,Narrative,18,309,309,1944.09,-1944.09
7922,Compound/Complex,Conversation,59,1101,1101,6447.35,6447.35
7923,Compound/Complex,Narrative,21,353,353,1993.43,1993.43
7924,Compound/Complex,Conversation,31,669,669,4249.31,4249.31
7925,Compound/Complex,Narrative,55,929,929,5567.20,5567.20
7926,Simple,Narrative,15,317,317,1804.16,-1804.16
7927,Complex,Narrative,18,340,-340,2177.19,2177.19
7928,Complex,Narrative,20,416,-416,2711.46,2711.46
7929,Compound/Complex,Narrative,22,512,-512,3175.76,3175.76
7930,Complex,Narrative,19,369,369,2275.30,2275.30
7931,Compound/Complex,Narrative,19,518,-518,3247.42,3247.42
7932,Compound/Complex,Conversation,77,1476,-1476,8992.91,-8992.91
7933,Compound/Complex,Narrative,57,1143,1143,7029.00,-7029.00
7934,Complex,Narrative,19,367,367,2307.43,2307.43
7935,Complex,Narrative,17,288,-288,1763.30,1763.30
7936,Compound/Complex,Narrative,35,801,801,4951.28,4951.28
7937,Compound/Complex,Conversation,38,765,765,4657.11,4657.11
7938,Compound/Complex,Narrative,24,377,377,2477.24,2477.24
7939,Simple,Conversation,14,359,359,2207.24,2207.24
7940,Compound/Complex,Conversation,62,1211,1211,7462.17,-7462.17
7941,Compound/Complex,Narrative,42,824,-824,5068.27,-5068.27
7942,Compound/Complex,Narrative,55,1065,1065,6389.07,6389.07
7943,Complex,Narrative,37,670,-670,3885.10,3885.10
7944,Compound/Complex,Narrative,14,260,-260,1499.92,1499.92
7945,Compound/Complex,Conversation,60,1038,-1038,6003.16,6003.16
7946,Simple,Narrative,4,44,-44,266.69,-266.69
7947,Compound/Complex,Conversation,52,1040,-1040,6293.09,6293.09
7948,Compound/Complex,Narrative,73,1485,1485,9351.94,9351.94
7949,Compound/Complex,Narrative,20,331,331,1991.14,1991.14
7950,Compound/Complex,Narrative,20,364,-364,2330.55,-2330.55
7951,Complex,Narrative,16,260,-260,1389.48,1389.48
7952,Complex,Narrative,13,213,213,1383.21,1383.21
7953,Compound/Complex,Narrative,40,843,843,4963.73,4963.73
7954,Compound/Complex,Conversation,41,861,861,5536.26,-5536.26
7955,Compound/Complex,Narrative,46,1017,1017,6418.75,-6418.75
7956,Compound/Complex,Narrative,47,905,905,5318.00,5318.00
7957,Complex,Narrative,15,327,327,1868.59,-1868.59
7958,Compound/Complex,Conversation,52,940,-940,5508.64,-5508.64
7959,Compound/Complex,Conversation,65,1295,1295,8139.87,8139.87
7960,Compound/Complex,Narrative,17,449,449,3021.89,3021.89
7961,Compound/Complex,Narrative,42,940,-940,5853.32,5853.32
7962,Compound/Complex,Narrative,9,194,-194,1224.42,-1224.42
7963,Complex,Conversation,97,2044,-2044,12846.48,-12846.48
7964,Compound/Complex,Narrative,51,1003,1003,6433.75,6433.75
7965,Complex,Conversation,11,201,201,1278.18,-1278.18
7966,Simple,Narrative,15,345,345,2169.70,2169.70
7967,Compound/Complex,Conversation,56,986,-986,5774.24,-5774.24
7968,Compound/Complex,Narrative,25,510,-510,3152.22,-3152.22
7969,Simple,Narrative,9,144,-144,920.27,-920.27
7970,Compound/Complex,Narrative,16,404,-404,2651.58,2651.58
7971,Complex,Narrative,16,283,283,1748.42,-1748.42
7972,Simple,Narrative,10,202,-202,1312.35,-1312.35
7973,Compound/Complex,Narrative,24,493,493,3165.44,3165.44
7974,Compound/Complex,Narrative,16,291,291,1862.60,-1862.60
7975,Simple,Narrative,21,427,427,2485.83,2485.83
7976,Complex,Conversation,34,614,-614,3647.26,3647.26
7977,Compound/Complex,Narrative,34,645,645,4083.18,4083.18
7978,Compound/Complex,Narrative,25,453,453,2692.48,-2692.48
7979,Compound/Complex,Conversation,54,1084,-1084,6702.39,-6702.39
7980,Simple,Narrative,24,468,-468,2844.40,-2844.40
7981,Compound/Complex,Narrative,46,866,-866,5530.37,-5530.37
7982,Simple,Narrative,32,658,-658,4033.75,4033.75
7983,Simple,Narrative,4,53,53,250.28,-250.28
7984,Compound/Complex,Narrative,51,1098,-1098,6849.63,6849.63
7985,Compound/Complex,Narrative,17,399,399,2555.04,2555.04
7986,Complex,Narrative,15,342,-342,2330.78,-2330.78
7987,Compound/Complex,Narrative,17,371,371,2368.87,-2368.87
7988,Compound/Complex,Conversation,41,822,-822,4956.34,-4956.34
7989,Simple,Narrative,20,410,-410,2343.40,2343.40
7990,Complex,Conversation,20,346,-346,2123.74,2123.74
7991,Complex,Conversation,32,541,541,3129.58,3129.58
7992,Complex,Narrative,14,209,209,1257.86,1257.86
7993,Simple,Narrative,29,696,-696,4239.37,4239.37
7994,Compound/Complex,Narrative,22,517,517,3222.70,-3222.70
7995,Compound/Complex,Narrative,10,206,-206,1385.91,1385.91
7996,Compound/Complex,Conversation,47,946,-946,5784.50,-5784.50
7997,Complex,Narrative,13,288,-288,1766.75,-1766.75
7998,Compound/Complex,Narrative,29,552,-552,3489.84,3489.84
7999,Compound/Complex,Narrative,36,682,-682,4288.38,-4288.38
8000,Compound/Complex,Conversation,78,1521,1521,9257.96,9257.96
8001,Compound/Complex,Narrative,26,503,503,2966.91,-2966.91
8002,Simple,Narrative,17,271,271,1545.74,1545.74
8003,Compound/Complex,Narrative,30,585,585,3521.45,3521.45
8004,Simple,Narrative,18,221,221,1116.96,-1116.96
8005,Compound/Complex,Narrative,29,482,-482,2773.10,2773.10
8006,Simple,Narrative,19,382,-382,2374.49,-2374.49
8007,Compound/Complex,Narrative,43,714,-714,4032.29,-4032.29
8008,Compound/Complex,Narrative,21,353,353,2054.42,-2054.42
8009,Compound/Complex,Narrative,34,696,-696,4506.38,-4506.38
8010,Compound/Complex,Conversation,80,1433,1433,8697.33,8697.33
8011,Compound/Complex,Narrative,32,600,-600,3518.95,-3518.95
8012,Complex,Narrative,5,122,-122,755.72,755.72
8013,Complex,Narrative,9,131,131,771.44,771.44
8014,Compound/Complex,Narrative,44,963,963,6053.00,-6053.00
8015,Compound/Complex,Narrative,25,604,-604,3788.20,-3788.20
8016,Compound/Complex,Narrative,20,452,-452,2885.52,2885.52
8017,Compound/Complex,Narrative,49,906,-906,5492.22,-5492.22
8018,Compound/Complex,Narrative,31,750,-750,4988.31,-4988.31
8019,Compound/Complex,Conversation,70,1145,1145,7111.31,7111.31
8020,Compound/Complex,Narrative,22,387,387,2341.25,2341.25
8021,Complex,Narrative,20,343,343,2031.07,2031.07
8022,Compound/Complex,Conversation,31,631,631,3948.40,-3948.40
8023,Complex,Narrative,19,427,427,2713.14,2713.14
8024,Compound/Complex,Conversation,74,1318,-1318,7777.79,7777.79
8025,Compound/Complex,Narrative,32,575,575,3596.26,-3596.26
8026,Compound/Complex,Conversation,19,415,415,2677.61,2677.61
8027,Complex,Conversation,22,421,421,2720.26,-2720.26
8028,Compound/Complex,Conversation,39,820,-820,5034.65,-5034.65
8029,Simple,Narrative,11,263,263,1713.44,1713.44
8030,Simple,Narrative,10,206,-206,1365.82,1365.82
8031,Complex,Narrative,23,537,537,3427.65,3427.65
8032,Compound/Complex,Narrative,11,243,243,1595.64,1595.64
8033,Complex,Conversation,21,341,341,1959.47,1959.47
8034,Complex,Narrative,16,321,321,2028.08,-2028.08
8035,Compound/Complex,Narrative,30,553,553,3541.22,3541.22
8036,Compound/Complex,Narrative,24,423,423,2479.59,2479.59
8037,Compound/Complex,Narrative,18,375,375,2320.57,-2320.57
8038,Compound/Complex,Narrative,20,375,375,2429.16,2429.16
8039,Compound/Complex,Conversation,43,1110,-1110,6873.23,6873.23
8040,Compound/Complex,Narrative,18,373,373,2248.98,-2248.98
8041,Compound/Complex,Conversation,25,505,505,3284.80,-3284.80
8042,Compound/Complex,Narrative,39,726,-726,4269.33,4269.33
8043,Compound/Complex,Narrative,19,433,433,2688.38,-2688.38
8044,Compound/Complex,Narrative,29,539,539,3372.46,-3372.46
8045,Compound/Complex,Narrative,18,353,353,2191.62,2191.62
8046,Compound/Complex,Conversation,39,720,-720,4117.17,4117.17
8047,Compound/Complex,Narrative,57,1160,-1160,7230.28,-7230.28
8048,Compound/Complex,Narrative,17,270,-270,1467.96,1467.96
8049,Complex,Narrative,20,328,-328,1838.46,-1838.46
8050,Compound/Complex,Conversation,103,2055,2055,12561.12,12561.12
8051,Complex,Narrative,8,168,-168,1138.55,-1138.55
8052,Compound/Complex,Narrative,37,615,615,3495.27,3495.27
8053,Simple,Narrative,32,596,-596,3362.98,-3362.98
8054,Compound/Complex,Narrative,19,494,-494,3189.44,3189.44
8055,Complex,Narrative,32,636,-636,3922.50,-3922.50
8056,Complex,Conversation,16,279,279,1749.79,1749.79
8057,Simple,Narrative,6,103,103,637.41,637.41
8058,Compound/Complex,Narrative,44,863,863,5366.74,-5366.74
8059,Simple,Conversation,24,438,-438,2638.41,-2638.41
8060,Complex,Narrative,16,325,325,2022.38,-2022.38
8061,Simple,Narrative,12,222,-222,1284.36,-1284.36
8062,Simple,Narrative,24,517,517,3346.85,-3346.85
8063,Compound/Complex,Narrative,60,1195,1195,7365.35,7365.35
8064,Compound/Complex,Narrative,28,412,-412,2480.76,-2480.76
8065,Simple,Narrative,13,266,-266,1588.75,-1588.75
8066,Simple,Narrative,20,357,357,2071.42,2071.42
8067,Compound/Complex,Narrative,14,264,-264,1477.43,1477.43
8068,Compound/Complex,Narrative,16,294,-294,1852.24,-1852.24
8069,Compound/Complex,Conversation,36,794,-794,4975.12,4975.12
8070,Compound/Complex,Narrative,18,337,337,2067.82,2067.82
8071,Compound/Complex,Narrative,9,188,-188,1202.37,-1202.37
8072,Simple,Narrative,12,315,315,2060.38,-2060.38
8073,Complex,Narrative,6,137,137,887.09,887.09
8074,Compound/Complex,Narrative,42,685,685,4047.43,4047.43
8075,Compound/Complex,Conversation,54,1013,1013,6053.59,6053.59
8076,Compound/Complex,Conversation,80,1357,1357,7649.92,7649.92
8077,Compound/Complex,Narrative,38,710,-710,4296.84,-4296.84
8078,Compound/Complex,Narrative,32,716,-716,4376.01,-4376.01
8079,Simple,Narrative,17,419,419,2740.04,-2740.04
8080,Compound/Complex,Narrative,16,310,-310,1910.14,-1910.14
8081,Compound/Complex,Narrative,13,220,-220,1409.37,1409.37
8082,Compound/Complex,Conversation,22,365,365,2308.67,-2308.67
8083,Compound/Complex,Narrative,15,276,-276,1720.74,-1720.74
8084,Compound/Complex,Narrative,20,346,-346,2056.86,-2056.86
8085,Simple,Narrative,17,338,-338,1924.51,-1924.51
8086,Complex,Narrative,16,325,325,1871.99,1871.99
8087,Compound/Complex,Conversation,24,457,457,2767.89,2767.89
8088,Simple,Narrative,19,414,-414,2511.50,2511.50
8089,Compound/Complex,Narrative,24,628,-628,3987.15,3987.15
8090,Compound/Complex,Narrative,19,385,385,2453.71,2453.71
8091,Complex,Conversation,31,628,-628,3868.27,-3868.27
8092,Compound/Complex,Conversation,34,716,-716,4325.31,4325.31
8093,Compound/Complex,Narrative,15,294,-294,1802.25,-1802.25
8094,Compound/Complex,Narrative,59,1180,-1180,7448.52,-7448.52
8095,Compound/Complex,Narrative,45,754,-754,4660.32,-4660.32
8096,Complex,Narrative,19,394,-394,2406.33,-2406.33
8097,Compound/Complex,Narrative,34,615,615,3828.57,-3828.57
8098,Compound/Complex,Narrative,65,1154,-1154,7023.93,7023.93
8099,Compound/Complex,Narrative,22,402,-402,2312.29,-2312.29
8100,Compound/Complex,Narrative,29,555,555,3614.81,-3614.81
8101,Complex,Narrative,14,234,-234,1489.91,1489.91
8102,Complex,Narrative,37,663,663,4090.56,-4090.56
8103,Complex,Narrative,33,697,697,4343.12,4343.12
8104,Compound/Complex,Narrative,42,960,-960,6043.07,6043.07
8105,Compound/Complex,Conversation,29,500,-500,2816.81,-2816.81
8106,Compound/Complex,Narrative,26,495,495,3067.44,3067.44
8107,Simple,Narrative,11,260,-260,1564.21,-1564.21
8108,Complex,Narrative,10,196,-196,1191.79,1191.79
8109,Complex,Narrative,11,229,229,1435.17,1435.17
8110,Complex,Conversation,54,1141,1141,7346.74,-7346.74
8111,Compound/Complex,Narrative,45,1000,-1000,6738.41,-6738.41
8112,Complex,Narrative,12,258,-258,1678.90,-1678.90
8113,Simple,Narrative,2,44,-44,303.99,303.99
8114,Simple,Narrative,5,98,-98,528.28,-528.28
8115,Complex,Narrative,34,734,-734,4653.69,4653.69
8116,Compound/Complex,Narrative,30,561,561,3586.16,-3586.16
8117,Compound/Complex,Narrative,19,347,347,2255.91,2255.91
8118,Compound/Complex,Narrative,27,642,-642,4057.72,4057.72
8119,Complex,Narrative,6,95,95,547.09,547.09
8120,Compound/Complex,Conversation,69,1431,1431,8930.99,-8930.99
8121,Complex,Narrative,11,164,-164,1073.65,1073.65
8122,Complex,Narrative,24,377,377,2244.15,-2244.15
8123,Compound/Complex,Narrative,17,271,271,1758.83,-1758.83
8124,Compound/Complex,Narrative,23,554,-554,3552.92,-3552.92
8125,Simple,Narrative,6,130,-130,860.84,-860.84
8126,Simple,Narrative,6,143,143,950.66,-950.66
8127,Simple,Narrative,7,155,155,1060.93,-1060.93
8128,Complex,Narrative,10,189,189,1217.40,1217.40
8129,Compound/Complex,Narrative,19,373,373,2360.17,-2360.17
8130,Simple,Narrative,10,159,159,1010.10,-1010.10
8131,Compound/Complex,Narrative,83,1589,1589,9620.07,-9620.07
8132,Complex,Narrative,15,261,261,1605.34,1605.34
8133,Compound/Complex,Narrative,48,961,961,5786.60,-5786.60
8134,Complex,Narrative,24,425,425,2570.54,-2570.54
8135,Complex,Conversation,19,457,457,2995.42,2995.42
8136,Simple,Narrative,25,527,527,3069.22,3069.22
8137,Complex,Narrative,11,224,-224,1444.00,1444.00
8138,Compound/Complex,Narrative,24,356,-356,1976.84,-1976.84
8139,Compound/Complex,Narrative,61,1370,-1370,8454.39,-8454.39
8140,Compound/Complex,Conversation,34,582,-582,3573.01,3573.01
8141,Complex,Narrative,14,280,-280,1897.16,1897.16
8142,Compound/Complex,Narrative,85,1537,1537,9264.12,-9264.12
8143,Compound/Complex,Narrative,49,965,965,5971.06,5971.06
8144,Simple,Conversation,18,403,403,2604.87,-2604.87
8145,Compound/Complex,Conversation,45,875,875,5462.44,-5462.44
8146,Compound/Complex,Narrative,36,759,759,4688.90,-4688.90
8147,Compound/Complex,Narrative,19,445,445,2925.22,2925.22
8148,Complex,Narrative,11,245,245,1485.57,1485.57
8149,Compound/Complex,Narrative,54,1080,-1080,6708.41,-6708.41
8150,Compound/Complex,Narrative,28,580,-580,3551.72,3551.72
8151,Compound/Complex,Narrative,37,672,-672,3916.95,-3916.95
8152,Compound/Complex,Narrative,83,1564,-1564,9363.68,9363.68
8153,Compound/Complex,Conversation,59,1177,1177,7194.44,-7194.44
8154,Simple,Narrative,12,243,243,1464.18,-1464.18
8155,Compound/Complex,Narrative,27,525,525,3174.02,-3174.02
8156,Compound/Complex,Narrative,43,1069,1069,7195.93,7195.93
8157,Simple,Narrative,14,421,421,2908.59,-2908.59
8158,Compound/Complex,Conversation,51,1028,-1028,6378.22,-6378.22
8159,Simple,Narrative,5,99,99,654.99,-654.99
8160,Compound/Complex,Narrative,27,566,-566,3501.18,3501.18
8161,Compound/Complex,Conversation,39,768,-768,4709.44,4709.44
8162,Complex,Narrative,16,327,327,2109.59,2109.59
8163,Simple,Narrative,25,562,-562,3656.97,-3656.97
8164,Compound/Complex,Narrative,35,666,-666,4116.34,-4116.34
8165,Complex,Narrative,33,718,-718,4363.37,4363.37
8166,Compound/Complex,Narrative,60,1284,-1284,8107.70,8107.70
8167,Compound/Complex,Narrative,37,560,-560,3078.14,-3078.14
8168,Complex,Narrative,18,428,-428,2812.09,-2812.09
8169,Compound/Complex,Narrative,26,450,-450,2626.61,-2626.61
8170,Compound/Complex,Narrative,12,172,-172,1040.46,-1040.46
8171,Complex,Narrative,22,586,-586,3794.63,-3794.63
8172,Simple,Narrative,13,267,267,1622.70,-1622.70
8173,Compound/Complex,Narrative,40,873,873,5216.44,-5216.44
8174,Compound/Complex,Narrative,40,805,805,4731.26,4731.26
8175,Compound/Complex,Narrative,37,717,717,4360.08,-4360.08
8176,Complex,Narrative,14,417,417,2769.07,2769.07
8177,Compound/Complex,Conversation,73,1573,1573,9979.25,9979.25
8178,Simple,Narrative,11,242,-242,1597.33,1597.33
8179,Complex,Narrative,21,411,411,2588.88,-2588.88
8180,Compound/Complex,Narrative,37,656,-656,3941.15,3941.15
8181,Simple,Conversation,18,403,403,2509.69,2509.69
8182,Compound/Complex,Narrative,38,810,-810,4954.37,-4954.37
8183,Compound/Complex,Narrative,37,802,-802,5010.60,-5010.60
8184,Compound/Complex,Narrative,32,608,-608,3558.86,-3558.86
8185,Complex,Narrative,11,218,-218,1274.80,-1274.80
8186,Complex,Narrative,14,279,279,1736.58,-1736.58
8187,Simple,Conversation,4,56,-56,312.70,-312.70
8188,Simple,Narrative,8,134,-134,829.46,829.46
8189,Complex,Narrative,21,372,-372,2310.19,-2310.19
8190,Simple,Narrative,1,19,19,131.27,131.27
8191,Simple,Narrative,1,26,-26,179.63,179.63
8193,Compound/Complex,Conversation,31,506,-506,2815.06,2815.06
8194,Compound/Complex,Narrative,48,995,995,6190.03,-6190.03
8195,Compound/Complex,Narrative,28,495,495,3028.90,-3028.90
8196,Compound/Complex,Conversation,38,591,591,3363.93,3363.93
8197,Simple,Narrative,1,14,-14,96.72,-96.72
8198,Simple,Narrative,7,115,115,668.85,-668.85
8199,Compound/Complex,Narrative,22,400,-400,2490.76,-2490.76
8200,Compound/Complex,Narrative,35,821,821,4815.06,4815.06
8201,Compound/Complex,Narrative,32,611,611,3776.02,-3776.02
8202,Simple,Narrative,27,570,-570,3524.29,-3524.29
8203,Compound/Complex,Conversation,30,525,525,3331.74,3331.74
8204,Simple,Narrative,19,446,-446,2704.90,-2704.90
8205,Compound/Complex,Narrative,39,724,-724,4507.04,4507.04
8206,Simple,Narrative,8,146,-146,859.90,859.90
8207,Complex,Narrative,48,928,-928,5640.93,-5640.93
8208,Compound/Complex,Narrative,34,643,643,3875.93,3875.93
8209,Compound/Complex,Narrative,32,564,-564,3489.93,3489.93
8210,Complex,Narrative,24,517,517,3253.61,3253.61
8211,Compound/Complex,Narrative,43,883,883,5496.74,-5496.74
8212,Compound/Complex,Conversation,52,1251,1251,7921.67,7921.67
8213,Compound/Complex,Narrative,39,931,931,6050.88,-6050.88
8214,Compound/Complex,Narrative,33,513,513,3198.15,-3198.15
8215,Compound/Complex,Narrative,18,490,-490,3148.05,-3148.05
8216,Compound/Complex,Narrative,31,549,549,3176.22,-3176.22
8217,Simple,Narrative,13,275,275,1676.54,-1676.54
8218,Complex,Narrative,50,990,-990,6048.52,-6048.52
8219,Simple,Narrative,25,567,567,3554.66,-3554.66
8220,Simple,Narrative,10,275,275,1756.41,-1756.41
8221,Complex,Narrative,16,334,-334,2121.45,2121.45
8222,Compound/Complex,Narrative,41,797,797,4851.65,4851.65
8223,Compound/Complex,Narrative,16,292,-292,1757.09,1757.09
8224,Compound/Complex,Conversation,37,622,-622,3567.38,3567.38
8225,Compound/Complex,Narrative,54,1153,1153,7137.81,7137.81
8226,Compound/Complex,Narrative,14,335,335,2225.97,2225.97
8227,Compound/Complex,Narrative,22,422,-422,2521.96,2521.96
8228,Simple,Narrative,26,516,-516,3189.23,3189.23
8229,Compound/Complex,Conversation,53,1021,1021,6191.33,6191.33
8230,Complex,Narrative,34,827,827,5235.39,5235.39
8231,Simple,Narrative,6,114,-114,713.41,713.41
8232,Compound/Complex,Conversation,29,562,-562,3468.63,-3468.63
8233,Compound/Complex,Narrative,19,392,-392,2521.38,2521.38
8234,Compound/Complex,Conversation,67,1292,-1292,7762.05,-7762.05
8235,Compound/Complex,Narrative,26,501,501,3059.78,3059.78
8236,Complex,Conversation,16,400,-400,2694.19,-2694.19
8237,Complex,Narrative,5,71,71,490.52,-490.52
8238,Compound/Complex,Narrative,30,624,-624,3847.43,3847.43
8239,Compound/Complex,Conversation,32,594,-594,3613.16,3613.16
8240,Compound/Complex,Conversation,87,1429,1429,8871.86,8871.86
8241,Compound/Complex,Conversation,53,1042,-1042,6356.63,-6356.63
8242,Compound/Complex,Narrative,43,934,-934,5453.49,5453.49
8243,Simple,Narrative,14,296,-296,1896.21,-1896.21
8244,Compound/Complex,Narrative,74,1478,-1478,9388.20,-9388.20
8245,Compound/Complex,Narrative,8,217,217,1473.58,1473.58
8246,Complex,Narrative,17,302,-302,1751.59,1751.59
8247,Compound/Complex,Narrative,29,559,559,3510.17,-3510.17
8248,Complex,Conversation,12,226,-226,1492.07,-1492.07
8249,Complex,Conversation,20,432,-432,2723.47,2723.47
8250,Compound/Complex,Conversation,54,1202,-1202,7646.75,-7646.75
8251,Compound/Complex,Narrative,28,682,-682,4293.32,4293.32
8252,Complex,Narrative,18,435,435,2877.65,2877.65
8253,Complex,Narrative,42,739,739,4611.58,4611.58
8254,Compound/Complex,Narrative,62,1324,-1324,8475.32,8475.32
8255,Compound/Complex,Conversation,31,668,-668,4216.95,-4216.95
8256,Compound/Complex,Narrative,19,356,-356,2297.84,2297.84
8257,Compound/Complex,Narrative,49,1008,-1008,6175.32,6175.32
8258,Compound/Complex,Narrative,45,866,-866,5324.34,-5324.34
8259,Compound/Complex,Narrative,35,625,625,3713.32,3713.32
8260,Compound/Complex,Narrative,58,1091,1091,6825.71,6825.71
8261,Compound/Complex,Narrative,21,471,471,2794.05,-2794.05
8262,Compound/Complex,Narrative,36,704,-704,4465.27,4465.27
8263,Simple,Narrative,18,321,321,1913.80,1913.80
8264,Compound/Complex,Narrative,29,444,-444,2662.41,-2662.41
8265,Simple,Narrative,3,0,0,0.00,0.00
8266,Complex,Narrative,14,281,281,1755.29,1755.29
8267,Compound/Complex,Conversation,31,584,-584,3555.83,3555.83
8268,Simple,Narrative,15,299,299,1846.27,-1846.27
8269,Compound/Complex,Conversation,30,549,549,3412.78,-3412.78
8270,Complex,Conversation,22,353,353,2238.66,-2238.66
8271,Compound/Complex,Narrative,37,703,703,4398.37,-4398.37
8272,Complex,Narrative,18,388,-388,2430.48,-2430.48
8273,Compound/Complex,Narrative,65,1341,1341,8027.60,8027.60
8274,Complex,Narrative,11,231,231,1473.20,1473.20
8275,Complex,Conversation,19,331,331,1989.24,1989.24
8276,Complex,Narrative,12,191,191,1186.00,1186.00
8277,Compound/Complex,Narrative,100,1969,1969,11875.93,11875.93
8278,Compound/Complex,Narrative,29,555,555,3534.11,-3534.11
8279,Compound/Complex,Narrative,26,539,539,3534.37,-3534.37
8280,Compound/Complex,Narrative,31,675,675,4154.25,-4154.25
8281,Complex,Narrative,15,337,337,2253.26,2253.26
8282,Complex,Narrative,15,252,-252,1533.97,1533.97
8283,Complex,Narrative,12,221,221,1259.26,1259.26
8284,Compound/Complex,Narrative,21,432,-432,2688.35,-2688.35
8285,Compound/Complex,Narrative,41,786,-786,4940.07,-4940.07
8286,Complex,Narrative,25,532,-532,3484.50,-3484.50
8287,Complex,Narrative,17,444,-444,2859.69,2859.69
8288,Simple,Narrative,25,477,477,2975.80,2975.80
8290,Simple,Narrative,18,405,405,2575.98,2575.98
8291,Complex,Narrative,27,618,-618,3980.37,-3980.37
8292,Simple,Narrative,16,361,361,2368.25,-2368.25
8293,Compound/Complex,Conversation,111,1777,1777,10644.96,-10644.96
8294,Simple,Narrative,7,103,103,608.04,-608.04
8295,Compound/Complex,Narrative,36,762,-762,4762.95,-4762.95
8296,Simple,Narrative,13,299,299,1908.60,-1908.60
8297,Compound/Complex,Narrative,44,800,-800,4859.56,4859.56
8298,Compound/Complex,Conversation,77,1598,-1598,10086.53,-10086.53
8299,Compound/Complex,Conversation,36,901,901,5801.48,5801.48
8300,Compound/Complex,Conversation,22,438,-438,2834.01,-2834.01
8301,Compound/Complex,Conversation,60,1221,1221,7390.52,-7390.52
8302,Compound/Complex,Conversation,38,752,-752,4869.51,4869.51
8303,Complex,Narrative,22,436,-436,2650.63,-2650.63
8304,Compound/Complex,Conversation,60,1294,-1294,8054.14,-8054.14
8305,Compound/Complex,Conversation,51,945,945,5779.30,5779.30
8306,Compound/Complex,Narrative,43,864,-864,5142.55,-5142.55
8307,Compound/Complex,Conversation,28,623,623,3952.25,-3952.25
8308,Compound/Complex,Narrative,40,976,-976,6175.61,6175.61
8309,Complex,Narrative,11,209,209,1340.37,-1340.37
8310,Compound/Complex,Narrative,49,882,-882,5398.50,-5398.50
8311,Compound/Complex,Narrative,28,552,-552,3453.37,3453.37
8312,Complex,Narrative,18,347,347,2191.17,2191.17
8313,Simple,Narrative,7,157,157,922.02,-922.02
8314,Compound/Complex,Narrative,31,617,617,3831.32,3831.32
8315,Compound/Complex,Narrative,44,839,839,5278.57,-5278.57
8316,Simple,Narrative,7,179,179,1162.48,-1162.48
8317,Complex,Narrative,7,181,181,1250.48,-1250.48
8318,Simple,Narrative,1,17,17,117.45,117.45
8319,Simple,Narrative,1,11,11,76.00,76.00
8321,Compound/Complex,Narrative,20,362,-362,2074.34,-2074.34
8322,Compound/Complex,Conversation,34,640,-640,4097.36,4097.36
8323,Compound/Complex,Narrative,26,376,-376,2051.21,2051.21
8324,Compound/Complex,Conversation,73,1566,-1566,10071.27,10071.27
8325,Complex,Narrative,17,271,271,1773.99,1773.99
8326,Compound/Complex,Conversation,71,1668,-1668,10642.00,10642.00
8327,Complex,Narrative,11,184,-184,1056.16,-1056.16
8328,Compound/Complex,Narrative,26,543,543,3462.22,-3462.22
8329,Simple,Narrative,21,440,-440,2788.73,-2788.73
8330,Compound/Complex,Narrative,54,1026,-1026,6355.64,6355.64
8331,Compound/Complex,Conversation,56,1089,1089,6518.71,-6518.71
8332,Complex,Conversation,16,308,-308,1892.76,-1892.76
8333,Simple,Conversation,15,298,-298,1941.37,1941.37
8334,Compound/Complex,Narrative,29,579,579,3502.59,-3502.59
8335,Compound/Complex,Conversation,25,433,433,2538.05,-2538.05
8336,Compound/Complex,Narrative,71,1337,1337,8126.22,-8126.22
8337,Simple,Conversation,26,494,-494,3061.41,3061.41
8338,Simple,Narrative,25,489,489,2749.02,2749.02
8339,Complex,Conversation,12,222,-222,1402.17,-1402.17
8340,Compound/Complex,Conversation,24,435,435,2751.93,2751.93
8341,Compound/Complex,Conversation,29,633,633,3826.67,-3826.67
8342,Compound/Complex,Conversation,35,649,649,4054.91,-4054.91
8343,Complex,Narrative,10,169,169,1005.03,1005.03
8344,Compound/Complex,Conversation,47,794,-794,4719.55,4719.55
8345,Compound/Complex,Narrative,22,466,-466,2936.31,-2936.31
8346,Complex,Conversation,6,61,61,378.97,-378.97
