Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
6576,and,CONJ,10,-10,17.92,17.92
6586,both,CONJ,22,-22,151.99,151.99
6590,and,CONJ,10,-10,17.92,17.92
6608,but,CONJ,20,-20,138.18,-138.18
6611,and,CONJ,10,-10,17.92,17.92
6639,and,CONJ,10,-10,17.92,17.92
6654,and,CONJ,10,-10,17.92,17.92
6682,and,CONJ,10,-10,17.92,17.92
6688,and,CONJ,10,-10,17.92,17.92
6699,and,CONJ,10,-10,17.92,17.92
6736,and,CONJ,10,-10,17.92,17.92
6741,and,CONJ,10,-10,17.92,17.92
6757,or,CONJ,8,-8,55.27,55.27
6775,and,CONJ,10,-10,17.92,17.92
6784,and,CONJ,10,-10,17.92,17.92
6794,but,CONJ,20,-20,138.18,-138.18
6823,and,CONJ,10,-10,17.92,17.92
6833,and,CONJ,10,-10,17.92,17.92
6835,and,CONJ,10,-10,17.92,17.92
6856,But,CONJ,20,-20,138.18,-138.18
6860,and,CONJ,10,-10,17.92,17.92
6911,and,CONJ,10,-10,17.92,17.92
6920,and,CONJ,10,-10,17.92,17.92
6940,and,CONJ,10,-10,17.92,17.92
6949,and,CONJ,10,-10,17.92,17.92
6960,and,CONJ,10,-10,17.92,17.92
6966,But,CONJ,20,-20,138.18,-138.18
6980,and,CONJ,10,-10,17.92,17.92
6993,or,CONJ,8,-8,55.27,55.27
7008,and,CONJ,10,-10,17.92,17.92
7039,and,CONJ,10,-10,17.92,17.92
7043,And,CONJ,10,-10,17.92,17.92
7050,or,CONJ,8,-8,55.27,55.27
7069,and,CONJ,10,-10,17.92,17.92
7093,and,CONJ,10,-10,17.92,17.92
7106,and,CONJ,10,-10,17.92,17.92
7132,and,CONJ,10,-10,17.92,17.92
7134,and,CONJ,10,-10,17.92,17.92
7161,but,CONJ,20,-20,138.18,-138.18
7190,and,CONJ,10,-10,17.92,17.92
7212,but,CONJ,20,-20,138.18,-138.18
7228,and,CONJ,10,-10,17.92,17.92
7277,and,CONJ,10,-10,17.92,17.92
7337,and,CONJ,10,-10,17.92,17.92
7344,and,CONJ,10,-10,17.92,17.92
7375,and,CONJ,10,-10,17.92,17.92
7387,and,CONJ,10,-10,17.92,17.92
7398,and,CONJ,10,-10,17.92,17.92
7437,and,CONJ,10,-10,17.92,17.92
7442,and,CONJ,10,-10,17.92,17.92
7468,or,CONJ,8,-8,55.27,55.27
7477,and,CONJ,10,-10,17.92,17.92
7493,and,CONJ,10,-10,17.92,17.92
7497,and,CONJ,10,-10,17.92,17.92
7533,but,CONJ,20,-20,138.18,-138.18
7546,and,CONJ,10,-10,17.92,17.92
7551,and,CONJ,10,-10,17.92,17.92
7568,and,CONJ,10,-10,17.92,17.92
7577,but,CONJ,20,-20,138.18,-138.18
7580,nor,CONJ,10,-10,69.09,69.09
7591,and,CONJ,10,-10,17.92,17.92
7593,But,CONJ,20,-20,138.18,-138.18
7612,but,CONJ,20,-20,138.18,-138.18
7624,and,CONJ,10,-10,17.92,17.92
7632,and,CONJ,10,-10,17.92,17.92
7686,and,CONJ,10,-10,17.92,17.92
7707,and,CONJ,10,-10,17.92,17.92
7736,and,CONJ,10,-10,17.92,17.92
7738,and,CONJ,10,-10,17.92,17.92
7748,and,CONJ,10,-10,17.92,17.92
7767,and,CONJ,10,-10,17.92,17.92
7783,but,CONJ,20,-20,138.18,-138.18
7814,and,CONJ,10,-10,17.92,17.92
7851,and,CONJ,10,-10,17.92,17.92
7878,and,CONJ,10,-10,17.92,17.92
7884,and,CONJ,10,-10,17.92,17.92
7887,and,CONJ,10,-10,17.92,17.92
7890,or,CONJ,8,-8,55.27,55.27
