Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
197917,of,ADP,14,-14,22.53,-22.53
197923,in,ADP,6,-6,12.48,-12.48
197928,of,ADP,14,-14,22.53,-22.53
197936,from,ADP,28,-28,193.45,193.45
197942,on,ADP,5,5,13.54,13.54
197951,above,ADP,35,35,241.81,241.81
197953,with,ADP,19,19,52.68,-52.68
197959,in,ADP,6,-6,12.48,-12.48
197974,as,ADP,5,5,14.45,-14.45
197980,as,ADP,5,5,14.45,-14.45
197985,in,ADP,6,-6,12.48,-12.48
197991,in,ADP,6,-6,12.48,-12.48
198005,in,ADP,6,-6,12.48,-12.48
198007,beyond,ADP,26,-26,179.63,179.63
198015,of,ADP,14,-14,22.53,-22.53
198019,In,ADP,6,-6,12.48,-12.48
198043,at,ADP,3,3,9.13,9.13
198046,of,ADP,14,-14,22.53,-22.53
198058,from,ADP,28,-28,193.45,193.45
198066,of,ADP,14,-14,22.53,-22.53
198073,of,ADP,14,-14,22.53,-22.53
198075,into,ADP,10,-10,69.09,69.09
198091,with,ADP,19,19,52.68,-52.68
198098,like,ADP,28,-28,193.45,193.45
198101,through,ADP,34,-34,234.90,-234.90
198114,of,ADP,14,-14,22.53,-22.53
198129,In,ADP,6,-6,12.48,-12.48
198138,of,ADP,14,-14,22.53,-22.53
198151,with,ADP,19,19,52.68,-52.68
198162,of,ADP,14,-14,22.53,-22.53
198169,before,ADP,35,35,241.81,241.81
198177,as,ADP,5,5,14.45,-14.45
198180,in,ADP,6,-6,12.48,-12.48
198193,of,ADP,14,-14,22.53,-22.53
198230,between,ADP,30,-30,207.26,207.26
198244,for,ADP,19,19,48.73,-48.73
198261,of,ADP,14,-14,22.53,-22.53
198266,without,ADP,28,-28,193.45,193.45
198271,with,ADP,19,19,52.68,-52.68
198286,between,ADP,30,-30,207.26,207.26
198293,in,ADP,6,-6,12.48,-12.48
198296,of,ADP,14,-14,22.53,-22.53
198299,in,ADP,6,-6,12.48,-12.48
198304,than,ADP,9,9,62.18,-62.18
198305,in,ADP,6,-6,12.48,-12.48
198322,in,ADP,6,-6,12.48,-12.48
198326,in,ADP,6,-6,12.48,-12.48
198340,in,ADP,6,-6,12.48,-12.48
198345,without,ADP,28,-28,193.45,193.45
198350,of,ADP,14,-14,22.53,-22.53
198354,of,ADP,14,-14,22.53,-22.53
198364,of,ADP,14,-14,22.53,-22.53
198369,in,ADP,6,-6,12.48,-12.48
198372,without,ADP,28,-28,193.45,193.45
198383,of,ADP,14,-14,22.53,-22.53
198387,at,ADP,3,3,9.13,9.13
198389,of,ADP,14,-14,22.53,-22.53
198394,on,ADP,5,5,13.54,13.54
198409,For,ADP,19,19,48.73,-48.73
198425,on,ADP,5,5,13.54,13.54
198431,of,ADP,14,-14,22.53,-22.53
198437,on,ADP,5,5,13.54,13.54
198450,by,ADP,14,-14,96.72,-96.72
198454,of,ADP,14,-14,22.53,-22.53
198462,with,ADP,19,19,52.68,-52.68
198467,with,ADP,19,19,52.68,-52.68
198470,of,ADP,14,-14,22.53,-22.53
198475,of,ADP,14,-14,22.53,-22.53
198484,in,ADP,6,-6,12.48,-12.48
198505,for,ADP,19,19,48.73,-48.73
198506,if,ADP,15,15,103.63,103.63
198520,between,ADP,30,-30,207.26,207.26
198526,of,ADP,14,-14,22.53,-22.53
198535,of,ADP,14,-14,22.53,-22.53
198539,in,ADP,6,-6,12.48,-12.48
198545,of,ADP,14,-14,22.53,-22.53
198547,in,ADP,6,-6,12.48,-12.48
198555,in,ADP,6,-6,12.48,-12.48
198582,at,ADP,3,3,9.13,9.13
198585,in,ADP,6,-6,12.48,-12.48
198594,of,ADP,14,-14,22.53,-22.53
198606,from,ADP,28,-28,193.45,193.45
198618,From,ADP,28,-28,193.45,193.45
198630,of,ADP,14,-14,22.53,-22.53
198636,From,ADP,28,-28,193.45,193.45
198643,in,ADP,6,-6,12.48,-12.48
198651,in,ADP,6,-6,12.48,-12.48
198662,from,ADP,28,-28,193.45,193.45
198675,between,ADP,30,-30,207.26,207.26
198690,of,ADP,14,-14,22.53,-22.53
198708,of,ADP,14,-14,22.53,-22.53
198719,as,ADP,5,5,14.45,-14.45
198733,in,ADP,6,-6,12.48,-12.48
198736,out,ADP,9,9,62.18,-62.18
198737,of,ADP,14,-14,22.53,-22.53
198745,by,ADP,14,-14,96.72,-96.72
198751,into,ADP,10,-10,69.09,69.09
198759,on,ADP,5,5,13.54,13.54
198768,outside,ADP,23,23,158.90,-158.90
198778,on,ADP,5,5,13.54,13.54
198781,with,ADP,19,19,52.68,-52.68
198783,of,ADP,14,-14,22.53,-22.53
198791,as,ADP,5,5,14.45,-14.45
198803,on,ADP,5,5,13.54,13.54
198818,into,ADP,10,-10,69.09,69.09
198827,in,ADP,6,-6,12.48,-12.48
198832,in,ADP,6,-6,12.48,-12.48
198857,through,ADP,34,-34,234.90,-234.90
198860,of,ADP,14,-14,22.53,-22.53
198868,of,ADP,14,-14,22.53,-22.53
198870,in,ADP,6,-6,12.48,-12.48
198892,of,ADP,14,-14,22.53,-22.53
198902,by,ADP,14,-14,96.72,-96.72
198905,into,ADP,10,-10,69.09,69.09
198922,for,ADP,19,19,48.73,-48.73
198928,of,ADP,14,-14,22.53,-22.53
198930,In,ADP,6,-6,12.48,-12.48
198935,of,ADP,14,-14,22.53,-22.53
198941,of,ADP,14,-14,22.53,-22.53
198953,into,ADP,10,-10,69.09,69.09
