Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
2570,Moreover,ADV,42,-42,290.17,-290.17
2615,now,ADV,15,15,103.63,103.63
2642,not,ADV,6,-6,15.83,15.83
2682,so,ADV,6,-6,41.45,41.45
2684,so,ADV,6,-6,41.45,41.45
2698,finally,ADV,33,33,227.99,227.99
2758,also,ADV,15,15,103.63,103.63
2771,When,ADV,17,17,117.45,117.45
2783,becomes,ADV,39,39,269.44,269.44
2808,likewise,ADV,46,-46,317.80,317.80
2840,untimely,ADV,29,29,200.35,-200.35
2856,also,ADV,15,15,103.63,103.63
2860,simply,ADV,36,-36,248.72,-248.72
2894,alone,ADV,15,15,103.63,103.63
2908,most,ADV,16,-16,110.54,-110.54
2925,entirely,ADV,21,21,145.08,145.08
2935,Moreover,ADV,42,-42,290.17,-290.17
2979,no,ADV,5,5,34.54,-34.54
2989,never,ADV,24,-24,165.81,165.81
3002,only,ADV,12,-12,82.91,-82.91
3033,Furthermore,ADV,50,-50,345.44,345.44
3062,only,ADV,12,-12,82.91,-82.91
3068,more,ADV,18,-18,124.36,-124.36
3069,Indeed,ADV,20,-20,138.18,-138.18
3096,very,ADV,21,21,145.08,145.08
3111,purely,ADV,31,31,214.17,-214.17
3124,alone,ADV,15,15,103.63,103.63
3141,entirely,ADV,21,21,145.08,145.08
3200,rightly,ADV,33,33,227.99,227.99
3220,once,ADV,14,-14,96.72,-96.72
3245,less,ADV,14,-14,96.72,-96.72
3252,once,ADV,14,-14,96.72,-96.72
3262,How,ADV,17,17,117.45,117.45
3291,not,ADV,6,-6,15.83,15.83
3292,only,ADV,12,-12,82.91,-82.91
3302,even,ADV,19,19,131.27,131.27
3304,not,ADV,6,-6,15.83,15.83
3323,Thus,ADV,13,13,89.81,89.81
3333,very,ADV,21,21,145.08,145.08
3351,however,ADV,39,39,269.44,269.44
3391,therefore,ADV,32,-32,221.08,221.08
3393,not,ADV,6,-6,15.83,15.83
3405,merely,ADV,23,23,158.90,-158.90
3463,only,ADV,12,-12,82.91,-82.91
3499,secretly—too,ADV,33,33,227.99,227.99
3500,secretly,ADV,26,-26,179.63,179.63
3513,so,ADV,6,-6,41.45,41.45
3531,logically,ADV,50,-50,345.44,345.44
3533,satisfactorily,ADV,54,-54,373.07,373.07
3574,more,ADV,18,-18,124.36,-124.36
3616,thus,ADV,13,13,89.81,89.81
3617,often,ADV,18,-18,124.36,-124.36
3641,generally,ADV,37,37,255.62,255.62
3658,rapidly,ADV,37,37,255.62,255.62
3671,rather,ADV,18,-18,124.36,-124.36
3686,perhaps,ADV,41,41,283.26,283.26
3687,why,ADV,14,-14,96.72,-96.72
3704,now,ADV,15,15,103.63,103.63
3715,most,ADV,16,-16,110.54,-110.54
3722,advisedly,ADV,44,-44,303.99,303.99
3732,not,ADV,6,-6,15.83,15.83
3752,even,ADV,19,19,131.27,131.27
3757,now,ADV,15,15,103.63,103.63
3760,better,ADV,23,23,158.90,-158.90
3783,too,ADV,7,7,48.36,-48.36
3797,rapidly,ADV,37,37,255.62,255.62
3809,now,ADV,15,15,103.63,103.63
3832,most,ADV,16,-16,110.54,-110.54
3845,more,ADV,18,-18,124.36,-124.36
3896,now,ADV,15,15,103.63,103.63
3897,much,ADV,26,-26,179.63,179.63
3902,ago,ADV,17,17,117.45,117.45
3903,when,ADV,17,17,117.45,117.45
3907,even,ADV,19,19,131.27,131.27
3908,when,ADV,17,17,117.45,117.45
3910,later,ADV,16,-16,110.54,-110.54
3926,perhaps,ADV,41,41,283.26,283.26
3928,most,ADV,16,-16,110.54,-110.54
3945,How,ADV,17,17,117.45,117.45
3976,yet,ADV,2,-2,13.82,13.82
3987,not,ADV,6,-6,15.83,15.83
4011,never,ADV,24,-24,165.81,165.81
4062,however,ADV,39,39,269.44,269.44
4074,already,ADV,23,23,158.90,-158.90
4081,still,ADV,22,-22,151.99,151.99
4087,therefore,ADV,32,-32,221.08,221.08
4112,only,ADV,12,-12,82.91,-82.91
4129,also,ADV,15,15,103.63,103.63
4134,orally,ADV,24,-24,165.81,165.81
4135,yet,ADV,2,-2,13.82,13.82
4136,even,ADV,19,19,131.27,131.27
4146,almost,ADV,25,25,172.72,-172.72
4155,However,ADV,39,39,269.44,269.44
4173,quite,ADV,30,-30,207.26,207.26
4200,even,ADV,19,19,131.27,131.27
4204,also,ADV,15,15,103.63,103.63
4230,ever,ADV,22,-22,151.99,151.99
4248,down,ADV,21,21,145.08,145.08
4260,constantly,ADV,29,29,200.35,-200.35
4263,ever,ADV,22,-22,151.99,151.99
4309,diligently,ADV,44,-44,303.99,303.99
4315,moreover,ADV,42,-42,290.17,-290.17
4321,once,ADV,14,-14,96.72,-96.72
4337,safely,ADV,24,-24,165.81,165.81
4339,away,ADV,14,-14,96.72,-96.72
4381,yet,ADV,2,-2,13.82,13.82
4394,exceedingly,ADV,60,-60,414.53,-414.53
4401,very,ADV,21,21,145.08,145.08
4412,furthermore,ADV,50,-50,345.44,345.44
4425,not,ADV,6,-6,15.83,15.83
4426,sufficiently,ADV,57,57,393.80,393.80
4441,first,ADV,24,-24,165.81,165.81
4442,carefully,ADV,46,-46,317.80,317.80
4460,then,ADV,8,-8,55.27,55.27
4562,so,ADV,6,-6,41.45,41.45
4563,firmly,ADV,36,-36,248.72,-248.72
4568,now,ADV,15,15,103.63,103.63
4575,even,ADV,19,19,131.27,131.27
4602,not,ADV,6,-6,15.83,15.83
4605,so,ADV,6,-6,41.45,41.45
4623,not,ADV,6,-6,15.83,15.83
